hsa	ocu
ENSG00000140853	ENSOCUG00000000557
ENSG00000011590	ENSOCUG00000012760
ENSG00000178175	ENSOCUG00000004571
ENSG00000168256	ENSOCUG00000013267
ENSG00000169410	ENSOCUG00000012600
ENSG00000072041	ENSOCUG00000014066
ENSG00000198300	ENSOCUG00000012339
ENSG00000211445	ENSOCUG00000037867
ENSG00000163481	ENSOCUG00000020986
ENSG00000120278	ENSOCUG00000016898
ENSG00000196188	ENSOCUG00000001856
ENSG00000169375	ENSOCUG00000003266
ENSG00000196743	ENSOCUG00000020904
ENSG00000196743	ENSOCUG00000015837
ENSG00000186334	ENSOCUG00000015841
ENSG00000101901	ENSOCUG00000009237
ENSG00000108771	ENSOCUG00000013278
ENSG00000163482	ENSOCUG00000002008
ENSG00000119938	ENSOCUG00000015051
ENSG00000152457	ENSOCUG00000010154
ENSG00000163050	ENSOCUG00000017305
ENSG00000186335	ENSOCUG00000015850
ENSG00000108773	ENSOCUG00000013285
ENSG00000174574	ENSOCUG00000005500
ENSG00000174574	ENSOCUG00000032103
ENSG00000174574	ENSOCUG00000023190
ENSG00000106976	ENSOCUG00000012908
ENSG00000168653	ENSOCUG00000024417
ENSG00000260325	ENSOCUG00000013299
ENSG00000170836	ENSOCUG00000029614
ENSG00000121931	ENSOCUG00000002577
ENSG00000008300	ENSOCUG00000025952
ENSG00000164161	ENSOCUG00000004959
ENSG00000162777	ENSOCUG00000015755
ENSG00000135912	ENSOCUG00000023236
ENSG00000136478	ENSOCUG00000012090
ENSG00000139304	ENSOCUG00000011455
ENSG00000164162	ENSOCUG00000001819
ENSG00000168907	ENSOCUG00000011139
ENSG00000064886	ENSOCUG00000015772
ENSG00000080824	ENSOCUG00000001280
ENSG00000189042	ENSOCUG00000000071
ENSG00000165899	ENSOCUG00000014963
ENSG00000113456	ENSOCUG00000014474
ENSG00000272333	ENSOCUG00000012768
ENSG00000135929	ENSOCUG00000003377
ENSG00000155393	ENSOCUG00000014184
ENSG00000113460	ENSOCUG00000014478
ENSG00000166887	ENSOCUG00000011154
ENSG00000089127	ENSOCUG00000034782
ENSG00000128422	ENSOCUG00000029569
ENSG00000068745	ENSOCUG00000012420
ENSG00000007350	ENSOCUG00000000883
ENSG00000078304	ENSOCUG00000011221
ENSG00000185245	ENSOCUG00000001099
ENSG00000169599	ENSOCUG00000009541
ENSG00000076604	ENSOCUG00000000859
ENSG00000103034	ENSOCUG00000022245
ENSG00000153044	ENSOCUG00000029530
ENSG00000156171	ENSOCUG00000015731
ENSG00000134056	ENSOCUG00000005261
ENSG00000164163	ENSOCUG00000034966
ENSG00000164163	ENSOCUG00000001821
ENSG00000176928	ENSOCUG00000025123
ENSG00000145700	ENSOCUG00000035624
ENSG00000204131	ENSOCUG00000014345
ENSG00000169291	ENSOCUG00000016365
ENSG00000204414	ENSOCUG00000004341
ENSG00000207016	ENSOCUG00000019440
ENSG00000169306	ENSOCUG00000016512
ENSG00000187980	ENSOCUG00000029586
ENSG00000152359	ENSOCUG00000002940
ENSG00000143437	ENSOCUG00000013582
ENSG00000201666	ENSOCUG00000037874
ENSG00000165194	ENSOCUG00000015865
ENSG00000119912	ENSOCUG00000002827
ENSG00000141338	ENSOCUG00000008011
ENSG00000103978	ENSOCUG00000011168
ENSG00000000003	ENSOCUG00000011184
ENSG00000204634	ENSOCUG00000002398
ENSG00000004777	ENSOCUG00000005892
ENSG00000111897	ENSOCUG00000015793
ENSG00000111331	ENSOCUG00000027849
ENSG00000154518	ENSOCUG00000012164
ENSG00000135549	ENSOCUG00000023091
ENSG00000164164	ENSOCUG00000014569
ENSG00000147206	ENSOCUG00000008684
ENSG00000187514	ENSOCUG00000033305
ENSG00000187514	ENSOCUG00000023372
ENSG00000122012	ENSOCUG00000024422
ENSG00000157343	ENSOCUG00000005519
ENSG00000103647	ENSOCUG00000003982
ENSG00000180628	ENSOCUG00000012993
ENSG00000189108	ENSOCUG00000002614
ENSG00000011114	ENSOCUG00000006207
ENSG00000167378	ENSOCUG00000005402
ENSG00000154493	ENSOCUG00000026222
ENSG00000123572	ENSOCUG00000002624
ENSG00000124444	ENSOCUG00000016634
ENSG00000145703	ENSOCUG00000003397
ENSG00000204140	ENSOCUG00000005183
ENSG00000140350	ENSOCUG00000000086
ENSG00000137392	ENSOCUG00000024610
ENSG00000226763	ENSOCUG00000016625
ENSG00000123561	ENSOCUG00000017102
ENSG00000197753	ENSOCUG00000011446
ENSG00000156219	ENSOCUG00000003372
ENSG00000187581	ENSOCUG00000035047
ENSG00000111335	ENSOCUG00000015823
ENSG00000138315	ENSOCUG00000016034
ENSG00000252720	ENSOCUG00000028691
ENSG00000096063	ENSOCUG00000008660
ENSG00000140067	ENSOCUG00000029928
ENSG00000138308	ENSOCUG00000016043
ENSG00000182521	ENSOCUG00000014738
ENSG00000122884	ENSOCUG00000009739
ENSG00000138604	ENSOCUG00000002972
ENSG00000133958	ENSOCUG00000039523
ENSG00000108932	ENSOCUG00000001594
ENSG00000226807	ENSOCUG00000005119
ENSG00000006740	ENSOCUG00000003519
ENSG00000157895	ENSOCUG00000025422
ENSG00000075975	ENSOCUG00000014171
ENSG00000180938	ENSOCUG00000039324
ENSG00000172667	ENSOCUG00000004658
ENSG00000104549	ENSOCUG00000015771
ENSG00000143799	ENSOCUG00000017820
ENSG00000276380	ENSOCUG00000035998
ENSG00000102096	ENSOCUG00000001209
ENSG00000102096	ENSOCUG00000015757
ENSG00000163328	ENSOCUG00000003683
ENSG00000075891	ENSOCUG00000012860
ENSG00000102393	ENSOCUG00000010859
ENSG00000102393	ENSOCUG00000031379
ENSG00000121879	ENSOCUG00000010631
ENSG00000178896	ENSOCUG00000021243
ENSG00000147434	ENSOCUG00000009516
ENSG00000124406	ENSOCUG00000013152
ENSG00000189298	ENSOCUG00000016809
ENSG00000131931	ENSOCUG00000001391
ENSG00000120925	ENSOCUG00000001392
ENSG00000177119	ENSOCUG00000000185
ENSG00000112679	ENSOCUG00000009368
ENSG00000126756	ENSOCUG00000010525
ENSG00000173678	ENSOCUG00000024978
ENSG00000170092	ENSOCUG00000024978
ENSG00000158864	ENSOCUG00000013512
ENSG00000168172	ENSOCUG00000001402
ENSG00000147144	ENSOCUG00000004644
ENSG00000262461	ENSOCUG00000024978
ENSG00000275976	ENSOCUG00000024978
ENSG00000286038	ENSOCUG00000024978
ENSG00000286014	ENSOCUG00000024978
ENSG00000185040	ENSOCUG00000024978
ENSG00000197223	ENSOCUG00000025587
ENSG00000197223	ENSOCUG00000024276
ENSG00000197223	ENSOCUG00000009771
ENSG00000186645	ENSOCUG00000024978
ENSG00000205482	ENSOCUG00000024978
ENSG00000136206	ENSOCUG00000024978
ENSG00000241553	ENSOCUG00000026353
ENSG00000174238	ENSOCUG00000000075
ENSG00000183032	ENSOCUG00000014333
ENSG00000148680	ENSOCUG00000016103
ENSG00000106290	ENSOCUG00000023479
ENSG00000204147	ENSOCUG00000017169
ENSG00000137075	ENSOCUG00000029415
ENSG00000137075	ENSOCUG00000014164
ENSG00000156030	ENSOCUG00000007290
ENSG00000137265	ENSOCUG00000009374
ENSG00000148584	ENSOCUG00000011587
ENSG00000171643	ENSOCUG00000023729
ENSG00000145708	ENSOCUG00000010027
ENSG00000200572	ENSOCUG00000018632
ENSG00000284499	ENSOCUG00000019142
ENSG00000115414	ENSOCUG00000010104
ENSG00000163964	ENSOCUG00000012329
ENSG00000169239	ENSOCUG00000033298
ENSG00000027697	ENSOCUG00000013254
ENSG00000252347	ENSOCUG00000019569
ENSG00000252347	ENSOCUG00000019695
ENSG00000092096	ENSOCUG00000016897
ENSG00000258890	ENSOCUG00000012756
ENSG00000164252	ENSOCUG00000021999
ENSG00000181433	ENSOCUG00000027335
ENSG00000102181	ENSOCUG00000016710
ENSG00000197763	ENSOCUG00000008949
ENSG00000092067	ENSOCUG00000022235
ENSG00000200385	ENSOCUG00000018277
ENSG00000201431	ENSOCUG00000027860
ENSG00000152969	ENSOCUG00000021140
ENSG00000238961	ENSOCUG00000026105
ENSG00000238961	ENSOCUG00000022019
ENSG00000139865	ENSOCUG00000015486
ENSG00000129009	ENSOCUG00000022007
ENSG00000113231	ENSOCUG00000022889
ENSG00000063015	ENSOCUG00000015254
ENSG00000137868	ENSOCUG00000026358
ENSG00000122705	ENSOCUG00000000009
ENSG00000079841	ENSOCUG00000030808
ENSG00000179097	ENSOCUG00000027917
ENSG00000095059	ENSOCUG00000039201
ENSG00000114779	ENSOCUG00000010023
ENSG00000168778	ENSOCUG00000003476
ENSG00000011677	ENSOCUG00000008480
ENSG00000239732	ENSOCUG00000024735
ENSG00000185246	ENSOCUG00000007531
ENSG00000252205	ENSOCUG00000027101
ENSG00000130635	ENSOCUG00000025148
ENSG00000163918	ENSOCUG00000005014
ENSG00000207818	ENSOCUG00000023608
ENSG00000169083	ENSOCUG00000003142
ENSG00000148459	ENSOCUG00000010068
ENSG00000008294	ENSOCUG00000000817
ENSG00000176953	ENSOCUG00000002695
ENSG00000140945	ENSOCUG00000025617
ENSG00000232382	ENSOCUG00000001770
ENSG00000232382	ENSOCUG00000017257
ENSG00000144681	ENSOCUG00000014571
ENSG00000239043	ENSOCUG00000026710
ENSG00000111229	ENSOCUG00000011908
ENSG00000100442	ENSOCUG00000007535
ENSG00000100442	ENSOCUG00000026892
ENSG00000117450	ENSOCUG00000000889
ENSG00000147050	ENSOCUG00000014741
ENSG00000129534	ENSOCUG00000007550
ENSG00000132780	ENSOCUG00000025231
ENSG00000230989	ENSOCUG00000001286
ENSG00000103550	ENSOCUG00000023516
ENSG00000111231	ENSOCUG00000011913
ENSG00000176532	ENSOCUG00000009403
ENSG00000164532	ENSOCUG00000007422
ENSG00000101972	ENSOCUG00000009879
ENSG00000103540	ENSOCUG00000003601
ENSG00000198398	ENSOCUG00000029314
ENSG00000187790	ENSOCUG00000007539
ENSG00000196275	ENSOCUG00000022131
ENSG00000231213	ENSOCUG00000002500
ENSG00000109705	ENSOCUG00000009039
ENSG00000131773	ENSOCUG00000000743
ENSG00000038219	ENSOCUG00000009041
ENSG00000144852	ENSOCUG00000006125
ENSG00000181652	ENSOCUG00000008673
ENSG00000204856	ENSOCUG00000011921
ENSG00000105202	ENSOCUG00000009027
ENSG00000164900	ENSOCUG00000022822
ENSG00000111237	ENSOCUG00000011924
ENSG00000199652	ENSOCUG00000025639
ENSG00000113889	ENSOCUG00000005003
ENSG00000168412	ENSOCUG00000023278
ENSG00000167191	ENSOCUG00000001920
ENSG00000197858	ENSOCUG00000000158
ENSG00000202335	ENSOCUG00000021135
ENSG00000151164	ENSOCUG00000011929
ENSG00000109436	ENSOCUG00000005559
ENSG00000164253	ENSOCUG00000027842
ENSG00000010319	ENSOCUG00000007969
ENSG00000173852	ENSOCUG00000015979
ENSG00000085265	ENSOCUG00000023934
ENSG00000063978	ENSOCUG00000023561
ENSG00000063978	ENSOCUG00000004998
ENSG00000174628	ENSOCUG00000001916
ENSG00000114854	ENSOCUG00000007983
ENSG00000129933	ENSOCUG00000002263
ENSG00000106829	ENSOCUG00000011891
ENSG00000010322	ENSOCUG00000007987
ENSG00000105989	ENSOCUG00000016173
ENSG00000102981	ENSOCUG00000009025
ENSG00000140481	ENSOCUG00000021759
ENSG00000124074	ENSOCUG00000009029
ENSG00000154438	ENSOCUG00000015962
ENSG00000237247	ENSOCUG00000011719
ENSG00000237247	ENSOCUG00000036652
ENSG00000237247	ENSOCUG00000030500
ENSG00000237247	ENSOCUG00000032492
ENSG00000205718	ENSOCUG00000011719
ENSG00000205718	ENSOCUG00000036652
ENSG00000205718	ENSOCUG00000030500
ENSG00000205718	ENSOCUG00000032492
ENSG00000230522	ENSOCUG00000011719
ENSG00000230522	ENSOCUG00000036652
ENSG00000230522	ENSOCUG00000030500
ENSG00000230522	ENSOCUG00000032492
ENSG00000140459	ENSOCUG00000027865
ENSG00000159761	ENSOCUG00000009036
ENSG00000108852	ENSOCUG00000011582
ENSG00000165832	ENSOCUG00000009456
ENSG00000141098	ENSOCUG00000009046
ENSG00000252611	ENSOCUG00000028784
ENSG00000252611	ENSOCUG00000028648
ENSG00000188716	ENSOCUG00000026189
ENSG00000196850	ENSOCUG00000011935
ENSG00000167414	ENSOCUG00000003974
ENSG00000156671	ENSOCUG00000009076
ENSG00000122986	ENSOCUG00000011941
ENSG00000138623	ENSOCUG00000034009
ENSG00000114841	ENSOCUG00000007895
ENSG00000165637	ENSOCUG00000009082
ENSG00000180739	ENSOCUG00000001437
ENSG00000077063	ENSOCUG00000001386
ENSG00000179583	ENSOCUG00000006208
ENSG00000184178	ENSOCUG00000000722
ENSG00000072201	ENSOCUG00000023368
ENSG00000186298	ENSOCUG00000009275
ENSG00000138629	ENSOCUG00000008110
ENSG00000159592	ENSOCUG00000017939
ENSG00000182545	ENSOCUG00000005029
ENSG00000258436	ENSOCUG00000037136
ENSG00000172717	ENSOCUG00000016396
ENSG00000171530	ENSOCUG00000021671
ENSG00000171530	ENSOCUG00000036296
ENSG00000171530	ENSOCUG00000002122
ENSG00000171530	ENSOCUG00000028209
ENSG00000188227	ENSOCUG00000028997
ENSG00000033100	ENSOCUG00000000247
ENSG00000159596	ENSOCUG00000011433
ENSG00000076201	ENSOCUG00000003139
ENSG00000143570	ENSOCUG00000003045
ENSG00000204852	ENSOCUG00000011938
ENSG00000133710	ENSOCUG00000008779
ENSG00000160991	ENSOCUG00000023741
ENSG00000105323	ENSOCUG00000016666
ENSG00000142864	ENSOCUG00000008946
ENSG00000274570	ENSOCUG00000024978
ENSG00000100532	ENSOCUG00000001097
ENSG00000164647	ENSOCUG00000009088
ENSG00000078674	ENSOCUG00000001112
ENSG00000163832	ENSOCUG00000000214
ENSG00000157214	ENSOCUG00000014832
ENSG00000165644	ENSOCUG00000009095
ENSG00000036530	ENSOCUG00000027965
ENSG00000148660	ENSOCUG00000012578
ENSG00000198160	ENSOCUG00000015438
ENSG00000196453	ENSOCUG00000007975
ENSG00000212279	ENSOCUG00000035578
ENSG00000068305	ENSOCUG00000010966
ENSG00000039523	ENSOCUG00000008968
ENSG00000165066	ENSOCUG00000025759
ENSG00000066629	ENSOCUG00000009881
ENSG00000181220	ENSOCUG00000008431
ENSG00000274705	ENSOCUG00000023266
ENSG00000174891	ENSOCUG00000030494
ENSG00000135248	ENSOCUG00000008160
ENSG00000029534	ENSOCUG00000011683
ENSG00000004799	ENSOCUG00000017120
ENSG00000131467	ENSOCUG00000015986
ENSG00000196632	ENSOCUG00000011608
ENSG00000283288	ENSOCUG00000026039
ENSG00000184584	ENSOCUG00000006958
ENSG00000167562	ENSOCUG00000029468
ENSG00000158560	ENSOCUG00000012213
ENSG00000113971	ENSOCUG00000014309
ENSG00000158526	ENSOCUG00000027678
ENSG00000288701	ENSOCUG00000010830
ENSG00000182253	ENSOCUG00000003341
ENSG00000102302	ENSOCUG00000000004
ENSG00000131508	ENSOCUG00000029448
ENSG00000103852	ENSOCUG00000006429
ENSG00000283599	ENSOCUG00000022701
ENSG00000283599	ENSOCUG00000021556
ENSG00000283599	ENSOCUG00000036122
ENSG00000283599	ENSOCUG00000030259
ENSG00000283599	ENSOCUG00000029373
ENSG00000283599	ENSOCUG00000028210
ENSG00000283599	ENSOCUG00000029215
ENSG00000009694	ENSOCUG00000005013
ENSG00000132153	ENSOCUG00000006515
ENSG00000113048	ENSOCUG00000007961
ENSG00000148153	ENSOCUG00000016717
ENSG00000214558	ENSOCUG00000000251
ENSG00000162426	ENSOCUG00000001011
ENSG00000001084	ENSOCUG00000012805
ENSG00000102974	ENSOCUG00000008983
ENSG00000161298	ENSOCUG00000037527
ENSG00000227729	ENSOCUG00000039245
ENSG00000166183	ENSOCUG00000023219
ENSG00000116750	ENSOCUG00000016766
ENSG00000074660	ENSOCUG00000039340
ENSG00000148158	ENSOCUG00000009834
ENSG00000135451	ENSOCUG00000023285
ENSG00000036473	ENSOCUG00000010532
ENSG00000007047	ENSOCUG00000024723
ENSG00000107263	ENSOCUG00000000234
ENSG00000156298	ENSOCUG00000008424
ENSG00000134138	ENSOCUG00000009906
ENSG00000164045	ENSOCUG00000012342
ENSG00000238606	ENSOCUG00000025859
ENSG00000108641	ENSOCUG00000027669
ENSG00000169057	ENSOCUG00000013147
ENSG00000089775	ENSOCUG00000011738
ENSG00000179841	ENSOCUG00000011733
ENSG00000100714	ENSOCUG00000011720
ENSG00000186994	ENSOCUG00000009525
ENSG00000108094	ENSOCUG00000014729
ENSG00000089682	ENSOCUG00000015937
ENSG00000124743	ENSOCUG00000011879
ENSG00000141084	ENSOCUG00000006301
ENSG00000204264	ENSOCUG00000002131
ENSG00000260097	ENSOCUG00000024978
ENSG00000165675	ENSOCUG00000012625
ENSG00000164047	ENSOCUG00000015518
ENSG00000109670	ENSOCUG00000008440
ENSG00000188186	ENSOCUG00000003787
ENSG00000178033	ENSOCUG00000002660
ENSG00000164451	ENSOCUG00000025315
ENSG00000151176	ENSOCUG00000007851
ENSG00000160460	ENSOCUG00000003436
ENSG00000180616	ENSOCUG00000009347
ENSG00000111832	ENSOCUG00000013592
ENSG00000111832	ENSOCUG00000025667
ENSG00000135272	ENSOCUG00000012455
ENSG00000166685	ENSOCUG00000011883
ENSG00000172113	ENSOCUG00000000554
ENSG00000289604	ENSOCUG00000004700
ENSG00000135253	ENSOCUG00000017565
ENSG00000135094	ENSOCUG00000022168
ENSG00000102904	ENSOCUG00000006307
ENSG00000187959	ENSOCUG00000026495
ENSG00000003987	ENSOCUG00000008372
ENSG00000139410	ENSOCUG00000012353
ENSG00000111834	ENSOCUG00000009852
ENSG00000273820	ENSOCUG00000000066
ENSG00000273520	ENSOCUG00000024978
ENSG00000146857	ENSOCUG00000001063
ENSG00000153975	ENSOCUG00000007805
ENSG00000147133	ENSOCUG00000015656
ENSG00000196911	ENSOCUG00000007812
ENSG00000169989	ENSOCUG00000012496
ENSG00000100697	ENSOCUG00000010849
ENSG00000145248	ENSOCUG00000009624
ENSG00000235169	ENSOCUG00000033568
ENSG00000005075	ENSOCUG00000023609
ENSG00000182223	ENSOCUG00000034026
ENSG00000003989	ENSOCUG00000011284
ENSG00000075539	ENSOCUG00000009628
ENSG00000089116	ENSOCUG00000009321
ENSG00000221866	ENSOCUG00000015552
ENSG00000116514	ENSOCUG00000013695
ENSG00000153347	ENSOCUG00000010847
ENSG00000089060	ENSOCUG00000003827
ENSG00000164049	ENSOCUG00000007706
ENSG00000181191	ENSOCUG00000007244
ENSG00000204351	ENSOCUG00000007019
ENSG00000167332	ENSOCUG00000002064
ENSG00000254737	ENSOCUG00000023133
ENSG00000254737	ENSOCUG00000025737
ENSG00000215301	ENSOCUG00000012338
ENSG00000164291	ENSOCUG00000010880
ENSG00000074319	ENSOCUG00000013940
ENSG00000212657	ENSOCUG00000024522
ENSG00000189051	ENSOCUG00000016613
ENSG00000187997	ENSOCUG00000004394
ENSG00000288784	ENSOCUG00000004700
ENSG00000140612	ENSOCUG00000008205
ENSG00000218305	ENSOCUG00000005332
ENSG00000167699	ENSOCUG00000005189
ENSG00000162419	ENSOCUG00000010893
ENSG00000178015	ENSOCUG00000010885
ENSG00000145569	ENSOCUG00000017585
ENSG00000164053	ENSOCUG00000005207
ENSG00000152670	ENSOCUG00000008597
ENSG00000154222	ENSOCUG00000000959
ENSG00000198805	ENSOCUG00000005027
ENSG00000151116	ENSOCUG00000013952
ENSG00000157778	ENSOCUG00000016981
ENSG00000104213	ENSOCUG00000005211
ENSG00000128606	ENSOCUG00000011161
ENSG00000183914	ENSOCUG00000012688
ENSG00000111540	ENSOCUG00000013895
ENSG00000198363	ENSOCUG00000021079
ENSG00000222011	ENSOCUG00000005977
ENSG00000165861	ENSOCUG00000008398
ENSG00000173406	ENSOCUG00000017204
ENSG00000166924	ENSOCUG00000003810
ENSG00000103740	ENSOCUG00000024977
ENSG00000139531	ENSOCUG00000000997
ENSG00000106351	ENSOCUG00000008631
ENSG00000086475	ENSOCUG00000015261
ENSG00000197147	ENSOCUG00000010780
ENSG00000183318	ENSOCUG00000024978
ENSG00000189195	ENSOCUG00000011062
ENSG00000055483	ENSOCUG00000006102
ENSG00000114554	ENSOCUG00000003662
ENSG00000205307	ENSOCUG00000027938
ENSG00000251722	ENSOCUG00000037291
ENSG00000109586	ENSOCUG00000011080
ENSG00000140403	ENSOCUG00000000228
ENSG00000106336	ENSOCUG00000022861
ENSG00000058673	ENSOCUG00000000251
ENSG00000179119	ENSOCUG00000025674
ENSG00000130948	ENSOCUG00000008531
ENSG00000120756	ENSOCUG00000017700
ENSG00000123411	ENSOCUG00000012558
ENSG00000134352	ENSOCUG00000007839
ENSG00000145388	ENSOCUG00000003062
ENSG00000166199	ENSOCUG00000016359
ENSG00000119707	ENSOCUG00000013737
ENSG00000156113	ENSOCUG00000009543
ENSG00000109738	ENSOCUG00000004484
ENSG00000241685	ENSOCUG00000003944
ENSG00000087088	ENSOCUG00000006423
ENSG00000207276	ENSOCUG00000028550
ENSG00000130958	ENSOCUG00000008540
ENSG00000170515	ENSOCUG00000017342
ENSG00000205126	ENSOCUG00000007146
ENSG00000140395	ENSOCUG00000009040
ENSG00000199859	ENSOCUG00000023241
ENSG00000251787	ENSOCUG00000023390
ENSG00000130429	ENSOCUG00000025962
ENSG00000163710	ENSOCUG00000013111
ENSG00000138735	ENSOCUG00000009417
ENSG00000204869	ENSOCUG00000006826
ENSG00000204869	ENSOCUG00000021166
ENSG00000204869	ENSOCUG00000022371
ENSG00000188293	ENSOCUG00000031444
ENSG00000188293	ENSOCUG00000032162
ENSG00000130956	ENSOCUG00000023077
ENSG00000168286	ENSOCUG00000009342
ENSG00000182315	ENSOCUG00000011719
ENSG00000182315	ENSOCUG00000036652
ENSG00000182315	ENSOCUG00000030500
ENSG00000182315	ENSOCUG00000032492
ENSG00000038358	ENSOCUG00000006327
ENSG00000161681	ENSOCUG00000025622
ENSG00000025796	ENSOCUG00000016430
ENSG00000204161	ENSOCUG00000003128
ENSG00000270647	ENSOCUG00000002838
ENSG00000081377	ENSOCUG00000005332
ENSG00000052850	ENSOCUG00000007369
ENSG00000188582	ENSOCUG00000016734
ENSG00000151348	ENSOCUG00000007361
ENSG00000081307	ENSOCUG00000015750
ENSG00000095637	ENSOCUG00000013647
ENSG00000139641	ENSOCUG00000017352
ENSG00000173575	ENSOCUG00000033234
ENSG00000173575	ENSOCUG00000001628
ENSG00000173575	ENSOCUG00000035274
ENSG00000131236	ENSOCUG00000025774
ENSG00000131236	ENSOCUG00000012790
ENSG00000238420	ENSOCUG00000020743
ENSG00000253090	ENSOCUG00000025302
ENSG00000181733	ENSOCUG00000011183
ENSG00000146263	ENSOCUG00000013868
ENSG00000170923	ENSOCUG00000039402
ENSG00000176695	ENSOCUG00000011664
ENSG00000161944	ENSOCUG00000024115
ENSG00000100767	ENSOCUG00000010681
ENSG00000106244	ENSOCUG00000010572
ENSG00000105737	ENSOCUG00000023882
ENSG00000106245	ENSOCUG00000010576
ENSG00000232535	ENSOCUG00000036459
ENSG00000232535	ENSOCUG00000034518
ENSG00000232535	ENSOCUG00000017027
ENSG00000232535	ENSOCUG00000033248
ENSG00000188038	ENSOCUG00000006342
ENSG00000163719	ENSOCUG00000010088
ENSG00000214367	ENSOCUG00000021362
ENSG00000159792	ENSOCUG00000006346
ENSG00000141086	ENSOCUG00000032326
ENSG00000204498	ENSOCUG00000015065
ENSG00000178163	ENSOCUG00000003326
ENSG00000230358	ENSOCUG00000024978
ENSG00000230246	ENSOCUG00000010081
ENSG00000230246	ENSOCUG00000002078
ENSG00000131096	ENSOCUG00000013068
ENSG00000122711	ENSOCUG00000008937
ENSG00000109265	ENSOCUG00000012185
ENSG00000135482	ENSOCUG00000017349
ENSG00000107262	ENSOCUG00000008945
ENSG00000107262	ENSOCUG00000000065
ENSG00000215045	ENSOCUG00000024847
ENSG00000275023	ENSOCUG00000027604
ENSG00000205220	ENSOCUG00000006348
ENSG00000092841	ENSOCUG00000021967
ENSG00000072071	ENSOCUG00000001836
ENSG00000113492	ENSOCUG00000005264
ENSG00000169976	ENSOCUG00000008752
ENSG00000135604	ENSOCUG00000022748
ENSG00000204314	ENSOCUG00000005485
ENSG00000277972	ENSOCUG00000022623
ENSG00000083097	ENSOCUG00000010777
ENSG00000213398	ENSOCUG00000023727
ENSG00000174780	ENSOCUG00000012226
ENSG00000277258	ENSOCUG00000026783
ENSG00000086065	ENSOCUG00000008948
ENSG00000136247	ENSOCUG00000027942
ENSG00000137076	ENSOCUG00000010203
ENSG00000167261	ENSOCUG00000013427
ENSG00000133216	ENSOCUG00000013540
ENSG00000170468	ENSOCUG00000021858
ENSG00000100906	ENSOCUG00000015642
ENSG00000277791	ENSOCUG00000002598
ENSG00000168724	ENSOCUG00000005257
ENSG00000151338	ENSOCUG00000003198
ENSG00000276293	ENSOCUG00000015916
ENSG00000166801	ENSOCUG00000015042
ENSG00000146576	ENSOCUG00000002442
ENSG00000167264	ENSOCUG00000010043
ENSG00000273559	ENSOCUG00000013906
ENSG00000182566	ENSOCUG00000016293
ENSG00000231192	ENSOCUG00000036459
ENSG00000231192	ENSOCUG00000034518
ENSG00000231192	ENSOCUG00000017027
ENSG00000231192	ENSOCUG00000033248
ENSG00000236032	ENSOCUG00000036459
ENSG00000236032	ENSOCUG00000034518
ENSG00000236032	ENSOCUG00000017027
ENSG00000236032	ENSOCUG00000033248
ENSG00000166441	ENSOCUG00000004828
ENSG00000230301	ENSOCUG00000036459
ENSG00000230301	ENSOCUG00000034518
ENSG00000230301	ENSOCUG00000017027
ENSG00000230301	ENSOCUG00000033248
ENSG00000156983	ENSOCUG00000010099
ENSG00000136244	ENSOCUG00000021210
ENSG00000136244	ENSOCUG00000027471
ENSG00000155465	ENSOCUG00000000724
ENSG00000011332	ENSOCUG00000002933
ENSG00000180264	ENSOCUG00000006271
ENSG00000275489	ENSOCUG00000024834
ENSG00000173826	ENSOCUG00000015857
ENSG00000013392	ENSOCUG00000010813
ENSG00000138668	ENSOCUG00000001357
ENSG00000139613	ENSOCUG00000017375
ENSG00000168394	ENSOCUG00000002135
ENSG00000200983	ENSOCUG00000018960
ENSG00000212607	ENSOCUG00000019761
ENSG00000149968	ENSOCUG00000029337
ENSG00000136811	ENSOCUG00000012298
ENSG00000248333	ENSOCUG00000007721
ENSG00000250803	ENSOCUG00000003318
ENSG00000181751	ENSOCUG00000022010
ENSG00000262406	ENSOCUG00000008303
ENSG00000176406	ENSOCUG00000011775
ENSG00000145725	ENSOCUG00000001610
ENSG00000166206	ENSOCUG00000003638
ENSG00000137692	ENSOCUG00000006512
ENSG00000136485	ENSOCUG00000015874
ENSG00000183696	ENSOCUG00000014902
ENSG00000135535	ENSOCUG00000029127
ENSG00000187240	ENSOCUG00000016257
ENSG00000087152	ENSOCUG00000008613
ENSG00000171033	ENSOCUG00000021115
ENSG00000104427	ENSOCUG00000001124
ENSG00000011376	ENSOCUG00000001964
ENSG00000263201	ENSOCUG00000033374
ENSG00000103512	ENSOCUG00000025719
ENSG00000186297	ENSOCUG00000012905
ENSG00000222810	ENSOCUG00000039444
ENSG00000222810	ENSOCUG00000035558
ENSG00000186376	ENSOCUG00000026439
ENSG00000164619	ENSOCUG00000012615
ENSG00000185250	ENSOCUG00000006044
ENSG00000168517	ENSOCUG00000006750
ENSG00000099337	ENSOCUG00000027452
ENSG00000165359	ENSOCUG00000014143
ENSG00000187556	ENSOCUG00000014802
ENSG00000174326	ENSOCUG00000007017
ENSG00000172992	ENSOCUG00000006904
ENSG00000224960	ENSOCUG00000006805
ENSG00000130385	ENSOCUG00000001641
ENSG00000152795	ENSOCUG00000013805
ENSG00000140519	ENSOCUG00000017412
ENSG00000147526	ENSOCUG00000004500
ENSG00000158545	ENSOCUG00000001271
ENSG00000181852	ENSOCUG00000010069
