Gene stable ID	UniProtKB/Swiss-Prot ID
ENSG00000136485	P61962
ENSG00000102898	P61970
ENSG00000102898	P61970
ENSG00000102898	P61970
ENSG00000102898	P61970
ENSG00000102898	P61970
ENSG00000109189	P62068
ENSG00000109189	P62068
ENSG00000133818	P62070
ENSG00000133818	P62070
ENSG00000133818	P62070
ENSG00000133818	P62070
ENSG00000133818	P62070
ENSG00000133818	P62070
ENSG00000133818	P62070
ENSG00000134809	P62072
ENSG00000134809	P62072
ENSG00000134809	P62072
ENSG00000171863	P62081
ENSG00000171863	P62081
ENSG00000171863	P62081
ENSG00000171863	P62081
ENSG00000171863	P62081
ENSG00000107130	P62166
ENSG00000107130	P62166
ENSG00000100764	P62191
ENSG00000100764	P62191
ENSG00000087191	P62195
ENSG00000087191	P62195
ENSG00000087191	P62195
ENSG00000087191	P62195
ENSG00000142937	P62241
ENSG00000134419	P62244
ENSG00000134419	P62244
ENSG00000134419	P62244
ENSG00000134419	P62244
ENSG00000105193	P62249
ENSG00000186591	P62256
ENSG00000186591	P62256
ENSG00000274474	P62258
ENSG00000274474	P62258
ENSG00000108953	P62258
ENSG00000108953	P62258
ENSG00000164587	P62263
ENSG00000164587	P62263
ENSG00000164587	P62263
ENSG00000164587	P62263
ENSG00000186468	P62266
ENSG00000186468	P62266
ENSG00000231500	P62269
ENSG00000223367	P62269
ENSG00000235650	P62269
ENSG00000096150	P62269
ENSG00000226225	P62269
ENSG00000213741	P62273
ENSG00000213741	P62273
ENSG00000213741	P62273
ENSG00000110700	P62277
ENSG00000142534	P62280
ENSG00000182004	P62304
ENSG00000139343	P62306
ENSG00000143977	P62308
ENSG00000170860	P62310
ENSG00000164167	P62312
ENSG00000164167	P62312
ENSG00000164167	P62312
ENSG00000164167	P62312
ENSG00000164167	P62312
ENSG00000167088	P62314
ENSG00000125743	P62316
ENSG00000125743	P62316
ENSG00000125743	P62316
ENSG00000125743	P62316
ENSG00000125743	P62316
ENSG00000100028	P62318
ENSG00000100028	P62318
ENSG00000100519	P62333
ENSG00000280858	P62424
ENSG00000148303	P62424
ENSG00000168002	P62487
ENSG00000120705	P62495
ENSG00000120705	P62495
ENSG00000198034	P62701
ENSG00000104695	P62714
ENSG00000198242	P62750
ENSG00000137154	P62753
ENSG00000277157	P62805
ENSG00000275126	P62805
ENSG00000274618	P62805
ENSG00000197061	P62805
ENSG00000158406	P62805
ENSG00000158406	P62805
ENSG00000158406	P62805
ENSG00000197238	P62805
ENSG00000276966	P62805
ENSG00000197837	P62805
ENSG00000197837	P62805
ENSG00000276180	P62805
ENSG00000278705	P62805
ENSG00000273542	P62805
ENSG00000270276	P62805
ENSG00000270276	P62805
ENSG00000270276	P62805
ENSG00000270882	P62805
ENSG00000270882	P62805
ENSG00000270882	P62805
ENSG00000270882	P62805
ENSG00000278637	P62805
ENSG00000138069	P62820
ENSG00000138069	P62820
ENSG00000138069	P62820
ENSG00000138069	P62820
ENSG00000132341	P62826
ENSG00000132341	P62826
ENSG00000125691	P62829
ENSG00000125691	P62829
ENSG00000131508	P62837
ENSG00000131508	P62837
ENSG00000131508	P62837
ENSG00000131508	P62837
ENSG00000131508	P62837
ENSG00000131508	P62837
ENSG00000115268	P62841
ENSG00000138326	P62847
ENSG00000138326	P62847
ENSG00000138326	P62847
ENSG00000138326	P62847
ENSG00000280831	P62851
ENSG00000118181	P62851
ENSG00000197728	P62854
ENSG00000197728	P62854
ENSG00000197728	P62854
ENSG00000233927	P62857
ENSG00000177700	P62875
ENSG00000177700	P62875
ENSG00000100387	P62877
ENSG00000156482	P62888
ENSG00000156482	P62888
ENSG00000198918	P62891
ENSG00000071082	P62899
ENSG00000071082	P62899
ENSG00000071082	P62899
ENSG00000071082	P62899
ENSG00000198755	P62906
ENSG00000144713	P62910
ENSG00000144713	P62910
ENSG00000144713	P62910
ENSG00000144713	P62910
ENSG00000142676	P62913
ENSG00000142676	P62913
ENSG00000161016	P62917
ENSG00000161016	P62917
ENSG00000161016	P62917
ENSG00000088832	P62942
ENSG00000088832	P62942
ENSG00000088832	P62942
ENSG00000088832	P62942
ENSG00000088832	P62942
ENSG00000143947	P62979
ENSG00000143947	P62979
ENSG00000143947	P62979
ENSG00000221983	P62987
ENSG00000221983	P62987
ENSG00000221983	P62987
ENSG00000221983	P62987
ENSG00000221983	P62987
ENSG00000221983	P62987
ENSG00000221983	P62987
ENSG00000221983	P62987
ENSG00000221983	P62987
ENSG00000221983	P62987
ENSG00000006125	P63010
ENSG00000006125	P63010
ENSG00000006125	P63010
ENSG00000220205	P63027
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000127955	P63096
ENSG00000221823	P63098
ENSG00000119048	P63146
ENSG00000088986	P63167
ENSG00000088986	P63167
ENSG00000088986	P63167
ENSG00000088986	P63167
ENSG00000088986	P63167
ENSG00000172809	P63173
ENSG00000172809	P63173
ENSG00000172809	P63173
ENSG00000113558	P63208
ENSG00000113558	P63208
ENSG00000113558	P63208
ENSG00000113558	P63208
ENSG00000171858	P63220
ENSG00000288145	P63241
ENSG00000288145	P63241
ENSG00000288145	P63241
ENSG00000288145	P63241
ENSG00000288145	P63241
ENSG00000288145	P63241
ENSG00000288145	P63241
ENSG00000132507	P63241
ENSG00000132507	P63241
ENSG00000132507	P63241
ENSG00000132507	P63241
ENSG00000132507	P63241
ENSG00000132507	P63241
ENSG00000132507	P63241
ENSG00000204628	P63244
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000291420	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000184009	P63261
ENSG00000213246	P63272
ENSG00000213246	P63272
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000103275	P63279
ENSG00000140612	P67812
ENSG00000140612	P67812
ENSG00000140612	P67812
ENSG00000140612	P67812
ENSG00000204435	P67870
ENSG00000204435	P67870
ENSG00000204435	P67870
ENSG00000230700	P67870
ENSG00000230700	P67870
ENSG00000230700	P67870
ENSG00000206406	P67870
ENSG00000206406	P67870
ENSG00000206406	P67870
ENSG00000224398	P67870
ENSG00000224398	P67870
ENSG00000224398	P67870
ENSG00000232960	P67870
ENSG00000232960	P67870
ENSG00000232960	P67870
ENSG00000228875	P67870
ENSG00000228875	P67870
ENSG00000228875	P67870
ENSG00000224774	P67870
ENSG00000224774	P67870
ENSG00000224774	P67870
ENSG00000156508	P68104
ENSG00000156508	P68104
ENSG00000156508	P68104
ENSG00000156508	P68104
ENSG00000156508	P68104
ENSG00000156508	P68104
ENSG00000156508	P68104
ENSG00000156508	P68104
ENSG00000156508	P68104
ENSG00000156508	P68104
ENSG00000127824	P68366
ENSG00000127824	P68366
ENSG00000188229	P68371
ENSG00000101266	P68400
ENSG00000101266	P68400
ENSG00000101266	P68400
ENSG00000101266	P68400
ENSG00000101266	P68400
ENSG00000101266	P68400
ENSG00000101266	P68400
ENSG00000101266	P68400
ENSG00000101266	P68400
ENSG00000101266	P68400
ENSG00000101266	P68400
ENSG00000087269	P78316
ENSG00000087269	P78316
ENSG00000087269	P78316
ENSG00000089289	P78318
ENSG00000089289	P78318
ENSG00000146733	P78330
ENSG00000146733	P78330
ENSG00000146733	P78330
ENSG00000148688	P78346
ENSG00000148688	P78346
ENSG00000133275	P78368
ENSG00000166226	P78371
ENSG00000166226	P78371
ENSG00000121073	P78383
ENSG00000121073	P78383
ENSG00000101146	P78406
ENSG00000101146	P78406
ENSG00000101146	P78406
ENSG00000065057	P78549
ENSG00000065057	P78549
ENSG00000183044	P80404
ENSG00000183044	P80404
ENSG00000183044	P80404
ENSG00000021488	P82251
ENSG00000021488	P82251
ENSG00000021488	P82251
ENSG00000243927	P82932
ENSG00000114391	P83731
ENSG00000141759	P83876
ENSG00000241343	P83881
ENSG00000143761	P84077
ENSG00000143761	P84077
ENSG00000143761	P84077
ENSG00000143761	P84077
ENSG00000108298	P84098
ENSG00000140264	P84101
ENSG00000140264	P84101
ENSG00000140264	P84101
ENSG00000140264	P84101
ENSG00000140264	P84101
ENSG00000140264	P84101
ENSG00000140264	P84101
ENSG00000140264	P84101
ENSG00000132475	P84243
ENSG00000132475	P84243
ENSG00000132475	P84243
ENSG00000132475	P84243
ENSG00000163041	P84243
ENSG00000163041	P84243
ENSG00000163041	P84243
ENSG00000163041	P84243
ENSG00000163041	P84243
ENSG00000163041	P84243
ENSG00000186526	P98187
ENSG00000017260	P98194
ENSG00000017260	P98194
ENSG00000017260	P98194
ENSG00000017260	P98194
ENSG00000017260	P98194
ENSG00000017260	P98194
ENSG00000017260	P98194
ENSG00000017260	P98194
ENSG00000017260	P98194
ENSG00000017260	P98194
ENSG00000017260	P98194
ENSG00000172115	P99999
ENSG00000172115	P99999
ENSG00000172115	P99999
ENSG00000151224	Q00266
ENSG00000075415	Q00325
ENSG00000075415	Q00325
ENSG00000075415	Q00325
ENSG00000075415	Q00325
ENSG00000075415	Q00325
ENSG00000075415	Q00325
ENSG00000115677	Q00341
ENSG00000115677	Q00341
ENSG00000115677	Q00341
ENSG00000115677	Q00341
ENSG00000137947	Q00403
ENSG00000250506	Q00526
ENSG00000250506	Q00526
ENSG00000141367	Q00610
ENSG00000141367	Q00610
ENSG00000141367	Q00610
ENSG00000129625	Q00765
ENSG00000140263	Q00796
ENSG00000140263	Q00796
ENSG00000151923	Q01085
ENSG00000151923	Q01085
ENSG00000119335	Q01105
ENSG00000119335	Q01105
ENSG00000119335	Q01105
ENSG00000119335	Q01105
ENSG00000156958	Q01415
ENSG00000156958	Q01415
ENSG00000116337	Q01433
ENSG00000116337	Q01433
ENSG00000116337	Q01433
ENSG00000116337	Q01433
ENSG00000116337	Q01433
ENSG00000116337	Q01433
ENSG00000112972	Q01581
ENSG00000112972	Q01581
ENSG00000117505	Q01658
ENSG00000117505	Q01658
ENSG00000171824	Q01780
ENSG00000171824	Q01780
ENSG00000067057	Q01813
ENSG00000102967	Q02127
ENSG00000105953	Q02218
ENSG00000105953	Q02218
ENSG00000105953	Q02218
ENSG00000105640	Q02543
ENSG00000169032	Q02750
ENSG00000089009	Q02878
ENSG00000089009	Q02878
ENSG00000110921	Q03426
ENSG00000110921	Q03426
ENSG00000225830	Q03468
ENSG00000115816	Q03701
ENSG00000114480	Q04446
ENSG00000086205	Q04609
ENSG00000086205	Q04609
ENSG00000086205	Q04609
ENSG00000086205	Q04609
ENSG00000128422	Q04695
ENSG00000136877	Q05932
ENSG00000136877	Q05932
ENSG00000136877	Q05932
ENSG00000135390	Q06055
ENSG00000135390	Q06055
ENSG00000135390	Q06055
ENSG00000135390	Q06055
ENSG00000135390	Q06055
ENSG00000119537	Q06136
ENSG00000119537	Q06136
ENSG00000128059	Q06203
ENSG00000123737	Q06265
ENSG00000123737	Q06265
ENSG00000051180	Q06609
ENSG00000051180	Q06609
ENSG00000051180	Q06609
ENSG00000051180	Q06609
ENSG00000051180	Q06609
ENSG00000051180	Q06609
ENSG00000063177	Q07020
ENSG00000063177	Q07020
ENSG00000151665	Q07326
ENSG00000151665	Q07326
ENSG00000138079	Q07837
ENSG00000138079	Q07837
ENSG00000138079	Q07837
ENSG00000138079	Q07837
ENSG00000138079	Q07837
ENSG00000138079	Q07837
ENSG00000177084	Q07864
ENSG00000138814	Q08209
ENSG00000138814	Q08209
ENSG00000138814	Q08209
ENSG00000138814	Q08209
ENSG00000130021	Q08623
ENSG00000130021	Q08623
ENSG00000130021	Q08623
ENSG00000130021	Q08623
ENSG00000171497	Q08752
ENSG00000149136	Q08945
ENSG00000169507	Q08AI6
ENSG00000169507	Q08AI6
ENSG00000169507	Q08AI6
ENSG00000103043	Q08AM6
ENSG00000103043	Q08AM6
ENSG00000037474	Q08J23
ENSG00000037474	Q08J23
ENSG00000162521	Q09028
ENSG00000162521	Q09028
ENSG00000162521	Q09028
ENSG00000162521	Q09028
ENSG00000120519	Q0GE19
ENSG00000120519	Q0GE19
ENSG00000120519	Q0GE19
ENSG00000120519	Q0GE19
ENSG00000120519	Q0GE19
ENSG00000120519	Q0GE19
ENSG00000285049	Q10570
ENSG00000285049	Q10570
ENSG00000071894	Q10570
ENSG00000071894	Q10570
ENSG00000165688	Q10713
ENSG00000165688	Q10713
ENSG00000165688	Q10713
ENSG00000165688	Q10713
ENSG00000291938	Q12788
ENSG00000183751	Q12788
ENSG00000183431	Q12874
ENSG00000006695	Q12887
ENSG00000006695	Q12887
ENSG00000126062	Q12893
ENSG00000086102	Q12986
ENSG00000086102	Q12986
ENSG00000176102	Q12996
ENSG00000176102	Q12996
ENSG00000176102	Q12996
ENSG00000130177	Q13042
ENSG00000130177	Q13042
ENSG00000130177	Q13042
ENSG00000130177	Q13042
ENSG00000130177	Q13042
ENSG00000159259	Q13112
ENSG00000099810	Q13126
ENSG00000099810	Q13126
ENSG00000145191	Q13144
ENSG00000149269	Q13153
ENSG00000149269	Q13153
ENSG00000137764	Q13163
ENSG00000137764	Q13163
ENSG00000137764	Q13163
ENSG00000162236	Q13190
ENSG00000162236	Q13190
ENSG00000162236	Q13190
ENSG00000175166	Q13200
ENSG00000175166	Q13200
ENSG00000175166	Q13200
ENSG00000178105	Q13206
ENSG00000164109	Q13257
ENSG00000164109	Q13257
ENSG00000188603	Q13286
ENSG00000188603	Q13286
ENSG00000188603	Q13286
ENSG00000188603	Q13286
ENSG00000188603	Q13286
ENSG00000188603	Q13286
ENSG00000188603	Q13286
ENSG00000188603	Q13286
ENSG00000188603	Q13286
ENSG00000090621	Q13310
ENSG00000090621	Q13310
ENSG00000090621	Q13310
ENSG00000084623	Q13347
ENSG00000084623	Q13347
ENSG00000084623	Q13347
ENSG00000084623	Q13347
ENSG00000084623	Q13347
ENSG00000115942	Q13416
ENSG00000284238	Q13472
ENSG00000284238	Q13472
ENSG00000177302	Q13472
ENSG00000177302	Q13472
ENSG00000073921	Q13492
ENSG00000073921	Q13492
ENSG00000073921	Q13492
ENSG00000073921	Q13492
ENSG00000073921	Q13492
ENSG00000152944	Q13503
ENSG00000127445	Q13526
ENSG00000127445	Q13526
ENSG00000132824	Q13530
ENSG00000132824	Q13530
ENSG00000175054	Q13535
ENSG00000175054	Q13535
ENSG00000100603	Q13573
ENSG00000145703	Q13576
ENSG00000145703	Q13576
ENSG00000145703	Q13576
ENSG00000028528	Q13596
ENSG00000028528	Q13596
ENSG00000028528	Q13596
ENSG00000111615	Q13601
ENSG00000111615	Q13601
ENSG00000124587	Q13608
ENSG00000124587	Q13608
ENSG00000136045	Q13610
ENSG00000136045	Q13610
ENSG00000055130	Q13616
ENSG00000055130	Q13616
ENSG00000055130	Q13616
ENSG00000055130	Q13616
ENSG00000055130	Q13616
ENSG00000055130	Q13616
ENSG00000036257	Q13618
ENSG00000036257	Q13618
ENSG00000036257	Q13618
ENSG00000036257	Q13618
ENSG00000127837	Q13685
ENSG00000115275	Q13724
ENSG00000115275	Q13724
ENSG00000101246	Q13795
ENSG00000101246	Q13795
ENSG00000101246	Q13795
ENSG00000101246	Q13795
ENSG00000101246	Q13795
ENSG00000101246	Q13795
ENSG00000101246	Q13795
ENSG00000101246	Q13795
ENSG00000134697	Q13823
ENSG00000198563	Q13838
ENSG00000198563	Q13838
ENSG00000225073	Q13838
ENSG00000225073	Q13838
ENSG00000225073	Q13838
ENSG00000229496	Q13838
ENSG00000229496	Q13838
ENSG00000229496	Q13838
ENSG00000230624	Q13838
ENSG00000230624	Q13838
ENSG00000230624	Q13838
ENSG00000225859	Q13838
ENSG00000225859	Q13838
ENSG00000225859	Q13838
ENSG00000215425	Q13838
ENSG00000215425	Q13838
ENSG00000215425	Q13838
ENSG00000235439	Q13838
ENSG00000235439	Q13838
ENSG00000108578	Q13867
ENSG00000130713	Q13868
ENSG00000130713	Q13868
ENSG00000130713	Q13868
ENSG00000130713	Q13868
ENSG00000111358	Q13889
ENSG00000111358	Q13889
ENSG00000112578	Q13895
ENSG00000197223	Q13901
ENSG00000197223	Q13901
ENSG00000197223	Q13901
ENSG00000067064	Q13907
ENSG00000067064	Q13907
ENSG00000138495	Q14061
ENSG00000138495	Q14061
ENSG00000138495	Q14061
ENSG00000138668	Q14103
ENSG00000138668	Q14103
ENSG00000138668	Q14103
ENSG00000138668	Q14103
ENSG00000138668	Q14103
ENSG00000138668	Q14103
ENSG00000261236	Q14137
ENSG00000107581	Q14152
ENSG00000014138	Q14181
ENSG00000167862	Q14197
ENSG00000197102	Q14204
ENSG00000111361	Q14232
ENSG00000111361	Q14232
ENSG00000167136	Q14249
ENSG00000196475	Q14410
ENSG00000126581	Q14457
ENSG00000126581	Q14457
ENSG00000071794	Q14527
ENSG00000071794	Q14527
ENSG00000071794	Q14527
ENSG00000104549	Q14534
ENSG00000067596	Q14562
ENSG00000067596	Q14562
ENSG00000100206	Q14565
ENSG00000100206	Q14565
ENSG00000076003	Q14566
ENSG00000196976	Q14657
ENSG00000007202	Q14667
ENSG00000153827	Q14669
ENSG00000153827	Q14669
ENSG00000153827	Q14669
ENSG00000153827	Q14669
ENSG00000072501	Q14683
ENSG00000148843	Q14690
ENSG00000101003	Q14691
ENSG00000101003	Q14691
ENSG00000165733	Q14692
ENSG00000103194	Q14694
ENSG00000103194	Q14694
ENSG00000089597	Q14697
ENSG00000089597	Q14697
ENSG00000089597	Q14697
ENSG00000089597	Q14697
ENSG00000089597	Q14697
ENSG00000169282	Q14722
ENSG00000169282	Q14722
ENSG00000169282	Q14722
ENSG00000112640	Q14738
ENSG00000112640	Q14738
ENSG00000112640	Q14738
ENSG00000143815	Q14739
ENSG00000143815	Q14739
ENSG00000103316	Q14894
ENSG00000103316	Q14894
ENSG00000103316	Q14894
ENSG00000106853	Q14914
ENSG00000106853	Q14914
ENSG00000106853	Q14914
ENSG00000108424	Q14974
ENSG00000108424	Q14974
ENSG00000108424	Q14974
ENSG00000108424	Q14974
ENSG00000068878	Q14997
ENSG00000121152	Q15003
ENSG00000121152	Q15003
ENSG00000104412	Q15006
ENSG00000163636	Q15008
ENSG00000163636	Q15008
ENSG00000163636	Q15008
ENSG00000163636	Q15008
ENSG00000010292	Q15021
ENSG00000011376	Q15031
ENSG00000011376	Q15031
ENSG00000011376	Q15031
ENSG00000065427	Q15046
ENSG00000065427	Q15046
ENSG00000169925	Q15059
ENSG00000169925	Q15059
ENSG00000163811	Q15061
ENSG00000161533	Q15067
ENSG00000161533	Q15067
ENSG00000155463	Q15070
ENSG00000155463	Q15070
ENSG00000180817	Q15181
ENSG00000110958	Q15185
ENSG00000110958	Q15185
ENSG00000110958	Q15185
ENSG00000110958	Q15185
ENSG00000119383	Q15257
ENSG00000119383	Q15257
ENSG00000119383	Q15257
ENSG00000119383	Q15257
ENSG00000241945	Q15269
ENSG00000103485	Q15274
ENSG00000103485	Q15274
ENSG00000117222	Q15291
ENSG00000117222	Q15291
ENSG00000086598	Q15363
ENSG00000169564	Q15365
ENSG00000154582	Q15369
ENSG00000154582	Q15369
ENSG00000154582	Q15369
ENSG00000154582	Q15369
ENSG00000154582	Q15369
ENSG00000154582	Q15369
ENSG00000154582	Q15369
ENSG00000154582	Q15369
ENSG00000154582	Q15369
ENSG00000106615	Q15382
ENSG00000173726	Q15388
ENSG00000189091	Q15393
ENSG00000080608	Q15397
ENSG00000115685	Q15435
ENSG00000115685	Q15435
ENSG00000115685	Q15435
ENSG00000115685	Q15435
ENSG00000115685	Q15435
ENSG00000115685	Q15435
ENSG00000100934	Q15436
ENSG00000100934	Q15436
ENSG00000223493	Q15477
ENSG00000206353	Q15477
ENSG00000204351	Q15477
ENSG00000225737	Q15477
ENSG00000232616	Q15477
ENSG00000228896	Q15477
ENSG00000280627	Q15526
ENSG00000148290	Q15526
ENSG00000197780	Q15543
ENSG00000125733	Q15642
ENSG00000125733	Q15642
ENSG00000071539	Q15645
ENSG00000101367	Q15691
ENSG00000066044	Q15717
ENSG00000066044	Q15717
ENSG00000147383	Q15738
ENSG00000147383	Q15738
ENSG00000292192	Q15738
ENSG00000292192	Q15738
ENSG00000052802	Q15800
ENSG00000052802	Q15800
ENSG00000284770	Q15813
ENSG00000284770	Q15813
ENSG00000284770	Q15813
ENSG00000169139	Q15819
ENSG00000076944	Q15833
ENSG00000076944	Q15833
ENSG00000076944	Q15833
ENSG00000185236	Q15907
ENSG00000185236	Q15907
ENSG00000171503	Q16134
ENSG00000171503	Q16134
ENSG00000122545	Q16181
ENSG00000122545	Q16181
ENSG00000117143	Q16222
ENSG00000117143	Q16222
ENSG00000163406	Q16348
ENSG00000163406	Q16348
ENSG00000112062	Q16539
ENSG00000112062	Q16539
ENSG00000112062	Q16539
ENSG00000288141	Q16540
ENSG00000288141	Q16540
ENSG00000214026	Q16540
ENSG00000214026	Q16540
ENSG00000105401	Q16543
ENSG00000160613	Q16549
ENSG00000160613	Q16549
ENSG00000160613	Q16549
ENSG00000102125	Q16635
ENSG00000102125	Q16635
ENSG00000102125	Q16635
ENSG00000102125	Q16635
ENSG00000115919	Q16719
ENSG00000115919	Q16719
ENSG00000115919	Q16719
ENSG00000115828	Q16769
ENSG00000143774	Q16774
ENSG00000143774	Q16774
ENSG00000143774	Q16774
ENSG00000063854	Q16775
ENSG00000063854	Q16775
ENSG00000063854	Q16775
ENSG00000001630	Q16850
ENSG00000001630	Q16850
ENSG00000169764	Q16851
ENSG00000169764	Q16851
ENSG00000169764	Q16851
ENSG00000128524	Q16864
ENSG00000128524	Q16864
ENSG00000134490	Q24JQ0
ENSG00000134490	Q24JQ0
ENSG00000134490	Q24JQ0
ENSG00000121892	Q29RF7
ENSG00000121892	Q29RF7
ENSG00000176273	Q2M3R5
ENSG00000176273	Q2M3R5
ENSG00000167721	Q2NL82
ENSG00000134330	Q2TAA2
ENSG00000134330	Q2TAA2
ENSG00000134330	Q2TAA2
ENSG00000253710	Q2TAA5
ENSG00000165046	Q2VYF4
ENSG00000165046	Q2VYF4
ENSG00000165046	Q2VYF4
ENSG00000165046	Q2VYF4
ENSG00000087157	Q32NB8
ENSG00000087157	Q32NB8
ENSG00000087157	Q32NB8
ENSG00000126814	Q32P41
ENSG00000125434	Q3KQZ1
ENSG00000125434	Q3KQZ1
ENSG00000125434	Q3KQZ1
ENSG00000125434	Q3KQZ1
ENSG00000125434	Q3KQZ1
ENSG00000125434	Q3KQZ1
ENSG00000186132	Q3KRA6
ENSG00000186132	Q3KRA6
ENSG00000186132	Q3KRA6
ENSG00000186132	Q3KRA6
ENSG00000149476	Q3LXA3
ENSG00000161654	Q3MHD2
ENSG00000161654	Q3MHD2
ENSG00000166391	Q3SYC2
ENSG00000166391	Q3SYC2
ENSG00000166391	Q3SYC2
ENSG00000105197	Q3ZCQ8
ENSG00000105197	Q3ZCQ8
ENSG00000186334	Q495N2
ENSG00000186334	Q495N2
ENSG00000121671	Q49AN0
ENSG00000121671	Q49AN0
ENSG00000240230	Q49B96
ENSG00000151502	Q4G0F5
ENSG00000151502	Q4G0F5
ENSG00000176715	Q4G176
ENSG00000176715	Q4G176
ENSG00000176715	Q4G176
ENSG00000135473	Q504Q3
ENSG00000135473	Q504Q3
ENSG00000135473	Q504Q3
ENSG00000135473	Q504Q3
ENSG00000135473	Q504Q3
ENSG00000137962	Q52LW3
ENSG00000137962	Q52LW3
ENSG00000154889	Q53F39
ENSG00000154889	Q53F39
ENSG00000154889	Q53F39
ENSG00000154889	Q53F39
ENSG00000115129	Q53FA7
ENSG00000115129	Q53FA7
ENSG00000115129	Q53FA7
ENSG00000149196	Q53FT3
ENSG00000149084	Q53GQ0
ENSG00000149084	Q53GQ0
ENSG00000168883	Q53GS9
ENSG00000168883	Q53GS9
ENSG00000168883	Q53GS9
ENSG00000168883	Q53GS9
ENSG00000104524	Q53H96
ENSG00000104524	Q53H96
ENSG00000276657	Q53H96
ENSG00000276657	Q53H96
ENSG00000115446	Q53HI1
ENSG00000163170	Q53S33
ENSG00000163170	Q53S33
ENSG00000173349	Q587I9
ENSG00000152520	Q58A45
ENSG00000137948	Q58F21
ENSG00000137948	Q58F21
ENSG00000137948	Q58F21
ENSG00000137948	Q58F21
ENSG00000137948	Q58F21
ENSG00000109084	Q5BJF2
ENSG00000167645	Q5BJH7
ENSG00000167645	Q5BJH7
ENSG00000167645	Q5BJH7
ENSG00000167645	Q5BJH7
ENSG00000167645	Q5BJH7
ENSG00000167645	Q5BJH7
ENSG00000167645	Q5BJH7
ENSG00000168724	Q5F1R6
ENSG00000168724	Q5F1R6
ENSG00000168724	Q5F1R6
ENSG00000174227	Q5H8A4
ENSG00000174227	Q5H8A4
ENSG00000174227	Q5H8A4
ENSG00000174227	Q5H8A4
ENSG00000110075	Q5H9R7
ENSG00000110075	Q5H9R7
ENSG00000110075	Q5H9R7
ENSG00000110075	Q5H9R7
ENSG00000110075	Q5H9R7
ENSG00000110075	Q5H9R7
ENSG00000110871	Q5HYK3
ENSG00000175548	Q5I7T1
ENSG00000128463	Q5J8M3
ENSG00000128463	Q5J8M3
ENSG00000103356	Q5JPH6
ENSG00000103356	Q5JPH6
ENSG00000103356	Q5JPH6
ENSG00000203791	Q5JPI9
ENSG00000186288	Q5JQF8
ENSG00000184388	Q5JQF8
ENSG00000107959	Q5JRX3
ENSG00000107959	Q5JRX3
ENSG00000107959	Q5JRX3
ENSG00000052749	Q5JTH9
ENSG00000052749	Q5JTH9
ENSG00000052749	Q5JTH9
ENSG00000052749	Q5JTH9
ENSG00000126226	Q5JVF3
ENSG00000126226	Q5JVF3
ENSG00000126226	Q5JVF3
ENSG00000126226	Q5JVF3
ENSG00000126226	Q5JVF3
ENSG00000126226	Q5JVF3
ENSG00000126226	Q5JVF3
ENSG00000141580	Q5MNZ6
ENSG00000146282	Q5T160
ENSG00000198917	Q5T280
ENSG00000148459	Q5T2R2
ENSG00000181873	Q5T440
ENSG00000112651	Q5T653
ENSG00000148057	Q5T6J7
ENSG00000148057	Q5T6J7
ENSG00000253797	Q5TAP6
ENSG00000139835	Q5TC63
ENSG00000139835	Q5TC63
ENSG00000139835	Q5TC63
ENSG00000197312	Q5TDH0
ENSG00000291539	Q5TEA6
ENSG00000291539	Q5TEA6
ENSG00000101251	Q5TEA6
ENSG00000101251	Q5TEA6
