hsa	dme	isohsa	isodme	exoniden
ENSG00000037241	FBgn0036825	ENST00000519974	FBtr0347494	hsa0000082782-dme0000016081|0.71
ENSG00000037241	FBgn0036825	ENST00000521476	FBtr0333709	hsa0000082782-dme0000016081|0.71
ENSG00000037241	FBgn0036825	ENST00000521476	FBtr0075066	hsa0000082782-dme0000016081|0.71
ENSG00000037241	FBgn0036825	ENST00000521476	FBtr0347494	hsa0000082782-dme0000016081|0.71
ENSG00000037241	FBgn0036825	ENST00000265100	FBtr0333709	hsa0000082782-dme0000016081|0.71
ENSG00000037241	FBgn0036825	ENST00000265100	FBtr0075066	hsa0000082782-dme0000016081|0.71
ENSG00000037241	FBgn0036825	ENST00000265100	FBtr0347494	hsa0000082782-dme0000016081|0.71
ENSG00000037241	FBgn0036825	ENST00000519239	FBtr0333709	hsa0000082782-dme0000016081|0.71
ENSG00000037241	FBgn0036825	ENST00000519239	FBtr0075066	hsa0000082782-dme0000016081|0.71
ENSG00000037241	FBgn0036825	ENST00000519239	FBtr0347494	hsa0000082782-dme0000016081|0.71
ENSG00000037241	FBgn0036825	ENST00000519156	FBtr0333709	hsa0000082782-dme0000016081|0.66
ENSG00000037241	FBgn0036825	ENST00000519156	FBtr0075066	hsa0000082782-dme0000016081|0.66
ENSG00000037241	FBgn0036825	ENST00000519156	FBtr0347494	hsa0000082782-dme0000016081|0.66
ENSG00000140307	FBgn0013347	ENST00000396060	FBtr0084526	hsa0000209123-dme0000007260|0.72;hsa0000209124-dme0000007261|0.63
ENSG00000140307	FBgn0013347	ENST00000396063	FBtr0084526	hsa0000209123-dme0000007260|0.72;hsa0000209124-dme0000007261|0.63
ENSG00000140307	FBgn0013347	ENST00000396061	FBtr0084526	hsa0000209123-dme0000007260|0.72;hsa0000209124-dme0000007261|0.63
ENSG00000132388	FBgn0058045	ENST00000396981	FBtr0111163	hsa0000233612-dme0000023340|0.63;hsa0000233613-dme0000023342|0.81;hsa0000233615-dme0000023344|0.74
ENSG00000132388	FBgn0058045	ENST00000396981	FBtr0331586	hsa0000233612-dme0000023340|0.63;hsa0000233613-dme0000023341|0.79;hsa0000233615-dme0000023344|0.74
ENSG00000132388	FBgn0058045	ENST00000572484	FBtr0304740	hsa0000233616-dme0000023345|0.73
ENSG00000132388	FBgn0058045	ENST00000571953	FBtr0304740	hsa0000233616-dme0000023345|0.63
ENSG00000196747	FBgn0053856	ENST00000358739	FBtr0091860	hsa0000095594-dme0000059491|0.73
ENSG00000196747	FBgn0053823	ENST00000358739	FBtr0091827	hsa0000095594-dme0000059981|0.73
ENSG00000196747	FBgn0053835	ENST00000358739	FBtr0091839	hsa0000095594-dme0000051820|0.73
ENSG00000196747	FBgn0053847	ENST00000358739	FBtr0091851	hsa0000095594-dme0000052933|0.73
ENSG00000196747	FBgn0053844	ENST00000358739	FBtr0091848	hsa0000095594-dme0000062134|0.73
ENSG00000196747	FBgn0053865	ENST00000358739	FBtr0091869	hsa0000095594-dme0000056924|0.73
ENSG00000196747	FBgn0053808	ENST00000358739	FBtr0091812	hsa0000095594-dme0000061025|0.73
ENSG00000196747	FBgn0053841	ENST00000358739	FBtr0091845	hsa0000095594-dme0000051782|0.73
ENSG00000196747	FBgn0053829	ENST00000358739	FBtr0091833	hsa0000095594-dme0000057393|0.73
ENSG00000196747	FBgn0053817	ENST00000358739	FBtr0091821	hsa0000095594-dme0000051965|0.73
ENSG00000196747	FBgn0053826	ENST00000358739	FBtr0091830	hsa0000095594-dme0000059007|0.73
ENSG00000196747	FBgn0053832	ENST00000358739	FBtr0091836	hsa0000095594-dme0000051134|0.73
ENSG00000196747	FBgn0053814	ENST00000358739	FBtr0091818	hsa0000095594-dme0000057199|0.73
ENSG00000196747	FBgn0053838	ENST00000358739	FBtr0091842	hsa0000095594-dme0000052523|0.73
ENSG00000196747	FBgn0053853	ENST00000358739	FBtr0091857	hsa0000095594-dme0000059657|0.73
ENSG00000196747	FBgn0051618	ENST00000358739	FBtr0085893	hsa0000095594-dme0000057510|0.73
ENSG00000196747	FBgn0053850	ENST00000358739	FBtr0091854	hsa0000095594-dme0000058067|0.73
ENSG00000196747	FBgn0053859	ENST00000358739	FBtr0091863	hsa0000095594-dme0000051458|0.73
ENSG00000196747	FBgn0053862	ENST00000358739	FBtr0091866	hsa0000095594-dme0000052545|0.73
ENSG00000196747	FBgn0053820	ENST00000358739	FBtr0091824	hsa0000095594-dme0000051394|0.73
ENSG00000276966	FBgn0053891	ENST00000615164	FBtr0091895	hsa0000095604-dme0000051996|0.81
ENSG00000276966	FBgn0053909	ENST00000615164	FBtr0091913	hsa0000095604-dme0000060084|0.81
ENSG00000276966	FBgn0053895	ENST00000615164	FBtr0091899	hsa0000095604-dme0000061859|0.81
ENSG00000276966	FBgn0053897	ENST00000615164	FBtr0091901	hsa0000095604-dme0000056804|0.81
ENSG00000276966	FBgn0053907	ENST00000615164	FBtr0091911	hsa0000095604-dme0000056531|0.81
ENSG00000276966	FBgn0053887	ENST00000615164	FBtr0091891	hsa0000095604-dme0000052982|0.81
ENSG00000276966	FBgn0053871	ENST00000615164	FBtr0091875	hsa0000095604-dme0000054147|0.81
ENSG00000276966	FBgn0053893	ENST00000615164	FBtr0091897	hsa0000095604-dme0000059022|0.81
ENSG00000276966	FBgn0053901	ENST00000615164	FBtr0091905	hsa0000095604-dme0000053481|0.81
ENSG00000276966	FBgn0053885	ENST00000615164	FBtr0091889	hsa0000095604-dme0000054440|0.81
ENSG00000276966	FBgn0053905	ENST00000615164	FBtr0091909	hsa0000095604-dme0000051607|0.81
ENSG00000276966	FBgn0053873	ENST00000615164	FBtr0091877	hsa0000095604-dme0000051446|0.81
ENSG00000276966	FBgn0053899	ENST00000615164	FBtr0091903	hsa0000095604-dme0000060005|0.81
ENSG00000276966	FBgn0053883	ENST00000615164	FBtr0091887	hsa0000095604-dme0000058984|0.81
ENSG00000276966	FBgn0053875	ENST00000615164	FBtr0091879	hsa0000095604-dme0000052199|0.81
ENSG00000276966	FBgn0053903	ENST00000615164	FBtr0091907	hsa0000095604-dme0000059284|0.81
ENSG00000276966	FBgn0013981	ENST00000615164	FBtr0082964	hsa0000095604-dme0000006432|0.81
ENSG00000276966	FBgn0013981	ENST00000615164	FBtr0082963	hsa0000095604-dme0000006432|0.81
ENSG00000276966	FBgn0013981	ENST00000615164	FBtr0082962	hsa0000095604-dme0000006432|0.81
ENSG00000276966	FBgn0013981	ENST00000615164	FBtr0334029	hsa0000095604-dme0000006432|0.81
ENSG00000276966	FBgn0051611	ENST00000615164	FBtr0085926	hsa0000095604-dme0000059878|0.81
ENSG00000276966	FBgn0053889	ENST00000615164	FBtr0091893	hsa0000095604-dme0000055597|0.81
ENSG00000274997	FBgn0053856	ENST00000377459	FBtr0091860	hsa0000095694-dme0000059491|0.77
ENSG00000274997	FBgn0053823	ENST00000377459	FBtr0091827	hsa0000095694-dme0000059981|0.77
ENSG00000274997	FBgn0053835	ENST00000377459	FBtr0091839	hsa0000095694-dme0000051820|0.77
ENSG00000274997	FBgn0053847	ENST00000377459	FBtr0091851	hsa0000095694-dme0000052933|0.77
ENSG00000274997	FBgn0053844	ENST00000377459	FBtr0091848	hsa0000095694-dme0000062134|0.77
ENSG00000274997	FBgn0053865	ENST00000377459	FBtr0091869	hsa0000095694-dme0000056924|0.77
ENSG00000274997	FBgn0053808	ENST00000377459	FBtr0091812	hsa0000095694-dme0000061025|0.77
ENSG00000274997	FBgn0053841	ENST00000377459	FBtr0091845	hsa0000095694-dme0000051782|0.77
ENSG00000274997	FBgn0053829	ENST00000377459	FBtr0091833	hsa0000095694-dme0000057393|0.77
ENSG00000274997	FBgn0053817	ENST00000377459	FBtr0091821	hsa0000095694-dme0000051965|0.77
ENSG00000274997	FBgn0053826	ENST00000377459	FBtr0091830	hsa0000095694-dme0000059007|0.77
ENSG00000274997	FBgn0053832	ENST00000377459	FBtr0091836	hsa0000095694-dme0000051134|0.77
ENSG00000274997	FBgn0053814	ENST00000377459	FBtr0091818	hsa0000095694-dme0000057199|0.77
ENSG00000274997	FBgn0053838	ENST00000377459	FBtr0091842	hsa0000095694-dme0000052523|0.77
ENSG00000274997	FBgn0053853	ENST00000377459	FBtr0091857	hsa0000095694-dme0000059657|0.77
ENSG00000274997	FBgn0051618	ENST00000377459	FBtr0085893	hsa0000095694-dme0000057510|0.77
ENSG00000274997	FBgn0053850	ENST00000377459	FBtr0091854	hsa0000095694-dme0000058067|0.77
ENSG00000274997	FBgn0053859	ENST00000377459	FBtr0091863	hsa0000095694-dme0000051458|0.77
ENSG00000274997	FBgn0053862	ENST00000377459	FBtr0091866	hsa0000095694-dme0000052545|0.77
ENSG00000274997	FBgn0053820	ENST00000377459	FBtr0091824	hsa0000095694-dme0000051394|0.77
ENSG00000164346	FBgn0025366	ENST00000610426	FBtr0080017	hsa0000082984-dme0000058173|0.67
ENSG00000164346	FBgn0025366	ENST00000610426	FBtr0331641	hsa0000082984-dme0000058173|0.67
ENSG00000182117	FBgn0033548	ENST00000328848	FBtr0088252	hsa0000209328-dme0000029604|0.67;hsa0000209333-dme0000029605|0.61
ENSG00000163041	FBgn0004828	ENST00000366816	FBtr0340343	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366816	FBtr0071346	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366816	FBtr0071345	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366816	FBtr0071347	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366815	FBtr0340343	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366815	FBtr0071346	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366815	FBtr0071345	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366815	FBtr0071347	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000655399	FBtr0340343	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000655399	FBtr0071346	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000655399	FBtr0071345	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000655399	FBtr0071347	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000666609	FBtr0340343	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000666609	FBtr0071346	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000666609	FBtr0071345	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000666609	FBtr0071347	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000661429	FBtr0340343	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000661429	FBtr0071346	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000661429	FBtr0071345	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000661429	FBtr0071347	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366813	FBtr0340343	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366813	FBtr0071346	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366813	FBtr0071345	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000163041	FBgn0004828	ENST00000366813	FBtr0071347	hsa0000007151-dme0000050130|0.77;hsa0000007156-dme0000050131|0.81
ENSG00000172809	FBgn0040007	ENST00000439590	FBtr0111120	hsa0000234198-dme0000039805|0.66
ENSG00000172809	FBgn0040007	ENST00000439590	FBtr0334985	hsa0000234198-dme0000039805|0.66
ENSG00000172809	FBgn0040007	ENST00000311111	FBtr0111120	hsa0000234198-dme0000039805|0.66
ENSG00000172809	FBgn0040007	ENST00000311111	FBtr0334985	hsa0000234198-dme0000039805|0.66
ENSG00000172809	FBgn0040007	ENST00000584577	FBtr0111120	hsa0000234198-dme0000039805|0.65
ENSG00000172809	FBgn0040007	ENST00000584577	FBtr0334985	hsa0000234198-dme0000039805|0.65
ENSG00000172809	FBgn0040007	ENST00000534490	FBtr0111120	hsa0000234198-dme0000039805|0.62
ENSG00000172809	FBgn0040007	ENST00000534490	FBtr0334985	hsa0000234198-dme0000039805|0.62
ENSG00000172809	FBgn0040007	ENST00000533498	FBtr0111120	hsa0000234198-dme0000039805|0.66
ENSG00000172809	FBgn0040007	ENST00000533498	FBtr0334985	hsa0000234198-dme0000039805|0.66
ENSG00000165527	FBgn0013750	ENST00000693319	FBtr0087375	hsa0000199398-dme0000029192|0.76
ENSG00000165527	FBgn0013750	ENST00000693319	FBtr0087378	hsa0000199398-dme0000029192|0.76
ENSG00000165527	FBgn0013750	ENST00000693319	FBtr0087377	hsa0000199398-dme0000029192|0.76
ENSG00000165527	FBgn0013750	ENST00000693319	FBtr0087376	hsa0000199398-dme0000029192|0.76
ENSG00000165527	FBgn0013750	ENST00000693319	FBtr0087379	hsa0000199398-dme0000029192|0.76
ENSG00000165527	FBgn0013750	ENST00000298316	FBtr0087375	hsa0000199398-dme0000029192|0.76
ENSG00000165527	FBgn0013750	ENST00000298316	FBtr0087378	hsa0000199398-dme0000029192|0.76
ENSG00000165527	FBgn0013750	ENST00000298316	FBtr0087377	hsa0000199398-dme0000029192|0.76
ENSG00000165527	FBgn0013750	ENST00000298316	FBtr0087376	hsa0000199398-dme0000029192|0.76
ENSG00000165527	FBgn0013750	ENST00000298316	FBtr0087379	hsa0000199398-dme0000029192|0.76
ENSG00000143878	FBgn0014020	ENST00000272233	FBtr0087217	hsa0000034316-dme0000039138|0.72
ENSG00000143878	FBgn0014020	ENST00000272233	FBtr0087212	hsa0000034316-dme0000039138|0.72
ENSG00000143878	FBgn0014020	ENST00000272233	FBtr0087214	hsa0000034316-dme0000039138|0.72
ENSG00000143878	FBgn0014020	ENST00000272233	FBtr0087211	hsa0000034316-dme0000039138|0.72
ENSG00000143878	FBgn0014020	ENST00000272233	FBtr0087216	hsa0000034316-dme0000039138|0.72
ENSG00000143878	FBgn0014020	ENST00000272233	FBtr0087213	hsa0000034316-dme0000039138|0.72
ENSG00000119048	FBgn0004436	ENST00000507277	FBtr0306106	hsa0000083489-dme0000009084|0.68;hsa0000083491-dme0000009085|0.69;hsa0000083499-dme0000009086|0.6
ENSG00000119048	FBgn0004436	ENST00000507277	FBtr0078849	hsa0000083489-dme0000009084|0.68;hsa0000083491-dme0000009085|0.69;hsa0000083499-dme0000009086|0.6
ENSG00000119048	FBgn0004436	ENST00000265339	FBtr0306106	hsa0000083489-dme0000009084|0.68;hsa0000083491-dme0000009085|0.74;hsa0000083499-dme0000009086|0.6
ENSG00000119048	FBgn0004436	ENST00000265339	FBtr0078849	hsa0000083489-dme0000009084|0.68;hsa0000083491-dme0000009085|0.74;hsa0000083499-dme0000009086|0.6
ENSG00000100632	FBgn0011586	ENST00000557016	FBtr0071266	hsa0000199604-dme0000047912|0.66
ENSG00000100632	FBgn0011586	ENST00000557016	FBtr0333604	hsa0000199604-dme0000047912|0.66
ENSG00000100632	FBgn0011586	ENST00000557016	FBtr0310067	hsa0000199604-dme0000047912|0.66
ENSG00000100632	FBgn0011586	ENST00000557016	FBtr0071267	hsa0000199604-dme0000047912|0.66
ENSG00000100632	FBgn0011586	ENST00000557016	FBtr0333605	hsa0000199604-dme0000047912|0.66
ENSG00000140988	FBgn0004867	ENST00000343262	FBtr0345436	hsa0000220329-dme0000055875|0.72
ENSG00000140988	FBgn0004867	ENST00000343262	FBtr0079905	hsa0000220329-dme0000055875|0.72
ENSG00000140988	FBgn0004867	ENST00000343262	FBtr0330682	hsa0000220329-dme0000055875|0.72
ENSG00000140988	FBgn0004867	ENST00000529806	FBtr0345436	hsa0000220329-dme0000055875|0.62
ENSG00000140988	FBgn0004867	ENST00000529806	FBtr0079905	hsa0000220329-dme0000055875|0.62
ENSG00000140988	FBgn0004867	ENST00000529806	FBtr0330682	hsa0000220329-dme0000055875|0.62
ENSG00000170315	FBgn0029856	ENST00000302182	FBtr0333520	hsa0000234517-dme0000048560|0.63
ENSG00000170315	FBgn0029856	ENST00000395839	FBtr0333520	hsa0000234517-dme0000048560|0.63
ENSG00000170315	FBgn0029856	ENST00000395837	FBtr0333520	hsa0000234517-dme0000048560|0.63
ENSG00000170315	FBgn0029856	ENST00000614404	FBtr0333520	hsa0000234517-dme0000048560|0.63
ENSG00000114978	FBgn0038965	ENST00000396049	FBtr0345205	hsa0000034496-dme0000011853|0.71;hsa0000034497-dme0000011854|0.68;hsa0000034498-dme0000011855|0.72
ENSG00000114978	FBgn0038965	ENST00000396049	FBtr0337044	hsa0000034496-dme0000011853|0.71;hsa0000034497-dme0000011854|0.68;hsa0000034498-dme0000011855|0.72
ENSG00000114978	FBgn0038965	ENST00000396049	FBtr0084229	hsa0000034496-dme0000011853|0.71;hsa0000034497-dme0000011854|0.68;hsa0000034498-dme0000011855|0.72
ENSG00000161980	FBgn0061362	ENST00000293860	FBtr0091786	hsa0000220510-dme0000033407|0.61;hsa0000220511-dme0000033408|0.62
ENSG00000074582	FBgn0032195	ENST00000359273	FBtr0079949	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000359273	FBtr0079950	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000392111	FBtr0079949	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000392111	FBtr0079950	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000392109	FBtr0079949	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000392109	FBtr0079950	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000392110	FBtr0079949	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000392110	FBtr0079950	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000412366	FBtr0079949	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000412366	FBtr0079950	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000439945	FBtr0079949	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000439945	FBtr0079950	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000431802	FBtr0079949	hsa0000034565-dme0000052997|0.62
ENSG00000074582	FBgn0032195	ENST00000431802	FBtr0079950	hsa0000034565-dme0000052997|0.62
ENSG00000080824	FBgn0001233	ENST00000216281	FBtr0332873	hsa0000199943-dme0000026402|0.7
ENSG00000080824	FBgn0001233	ENST00000216281	FBtr0073040	hsa0000199943-dme0000026402|0.7
ENSG00000276380	FBgn0000173	ENST00000618570	FBtr0073855	hsa0000123017-dme0000041855|0.68
ENSG00000276380	FBgn0000173	ENST00000618570	FBtr0307296	hsa0000123017-dme0000041855|0.68
ENSG00000276380	FBgn0000173	ENST00000618570	FBtr0332844	hsa0000123017-dme0000041855|0.68
ENSG00000276380	FBgn0000173	ENST00000618570	FBtr0332843	hsa0000123017-dme0000041855|0.68
ENSG00000276380	FBgn0000173	ENST00000618570	FBtr0300566	hsa0000123017-dme0000041855|0.68
ENSG00000276380	FBgn0028913	ENST00000618570	FBtr0080661	hsa0000123017-dme0000056065|0.69
ENSG00000276380	FBgn0028913	ENST00000618570	FBtr0343700	hsa0000123017-dme0000056065|0.69
ENSG00000105202	FBgn0003062	ENST00000221801	FBtr0071982	hsa0000264634-dme0000030407|0.69;hsa0000264640-dme0000030408|0.63;hsa0000264649-dme0000030409|0.75
ENSG00000111237	FBgn0031310	ENST00000549578	FBtr0077960	hsa0000179305-dme0000057511|0.71
ENSG00000111237	FBgn0031310	ENST00000360579	FBtr0077960	hsa0000179305-dme0000057511|0.7
ENSG00000111237	FBgn0031310	ENST00000621131	FBtr0077960	hsa0000179306-dme0000057511|0.62
ENSG00000111237	FBgn0031310	ENST00000546588	FBtr0077960	hsa0000179306-dme0000057511|0.62
ENSG00000005075	FBgn0032634	ENST00000292614	FBtr0081011	hsa0000110112-dme0000054483|0.77;hsa0000110113-dme0000054484|0.7;hsa0000110114-dme0000054485|0.68;hsa0000110115-dme0000054486|0.64
ENSG00000115286	FBgn0030718	ENST00000546283	FBtr0074151	hsa0000265019-dme0000048151|0.65
ENSG00000115286	FBgn0030718	ENST00000546283	FBtr0340417	hsa0000265019-dme0000048151|0.65
ENSG00000115286	FBgn0030718	ENST00000546283	FBtr0074152	hsa0000265019-dme0000048151|0.65
ENSG00000115286	FBgn0030718	ENST00000539480	FBtr0074151	hsa0000265019-dme0000048151|0.6
ENSG00000115286	FBgn0030718	ENST00000539480	FBtr0340417	hsa0000265019-dme0000048151|0.6
ENSG00000115286	FBgn0030718	ENST00000539480	FBtr0074152	hsa0000265019-dme0000048151|0.6
ENSG00000115286	FBgn0030718	ENST00000313408	FBtr0074151	hsa0000265019-dme0000048151|0.65
ENSG00000115286	FBgn0030718	ENST00000313408	FBtr0340417	hsa0000265019-dme0000048151|0.65
ENSG00000115286	FBgn0030718	ENST00000313408	FBtr0074152	hsa0000265019-dme0000048151|0.65
ENSG00000115286	FBgn0030718	ENST00000233627	FBtr0074151	hsa0000265019-dme0000048151|0.68
ENSG00000115286	FBgn0030718	ENST00000233627	FBtr0340417	hsa0000265019-dme0000048151|0.68
ENSG00000115286	FBgn0030718	ENST00000233627	FBtr0074152	hsa0000265019-dme0000048151|0.68
ENSG00000115286	FBgn0030718	ENST00000414651	FBtr0074151	hsa0000265019-dme0000048151|0.63
ENSG00000115286	FBgn0030718	ENST00000414651	FBtr0340417	hsa0000265019-dme0000048151|0.63
ENSG00000115286	FBgn0030718	ENST00000414651	FBtr0074152	hsa0000265019-dme0000048151|0.63
ENSG00000086475	FBgn0261270	ENST00000327347	FBtr0087564	hsa0000169727-dme0000033254|0.65
ENSG00000086475	FBgn0261270	ENST00000327347	FBtr0087565	hsa0000169727-dme0000033254|0.65
ENSG00000106245	FBgn0001491	ENST00000403633	FBtr0073460	hsa0000110287-dme0000047881|0.72;hsa0000110289-dme0000047882|0.76
ENSG00000106245	FBgn0001491	ENST00000222969	FBtr0073460	hsa0000110287-dme0000047881|0.72;hsa0000110289-dme0000047882|0.76
ENSG00000169976	FBgn0040534	ENST00000367569	FBtr0082006	hsa0000096770-dme0000006774|0.74
ENSG00000277791	FBgn0026380	ENST00000619426	FBtr0082010	hsa0000235389-dme0000009366|0.68
ENSG00000288920	FBgn0003517	ENST00000484897	FBtr0070290	hsa0000265437-dme0000050252|0.64
ENSG00000288920	FBgn0003517	ENST00000484897	FBtr0070289	hsa0000265437-dme0000050252|0.64
ENSG00000288920	FBgn0003517	ENST00000484897	FBtr0339594	hsa0000265437-dme0000050252|0.64
ENSG00000288920	FBgn0003517	ENST00000484897	FBtr0339593	hsa0000265437-dme0000050252|0.64
ENSG00000213741	FBgn0261599	ENST00000245458	FBtr0334681	hsa0000200813-dme0000006396|0.65;hsa0000200815-dme0000006397|0.79;hsa0000200818-dme0000006398|0.89
ENSG00000213741	FBgn0261599	ENST00000245458	FBtr0082136	hsa0000200813-dme0000006396|0.65;hsa0000200815-dme0000006397|0.79;hsa0000200818-dme0000006398|0.89
ENSG00000213741	FBgn0261599	ENST00000556230	FBtr0334681	hsa0000200813-dme0000006396|0.65;hsa0000200815-dme0000006397|0.79;hsa0000200818-dme0000006398|0.89
ENSG00000213741	FBgn0261599	ENST00000556230	FBtr0082136	hsa0000200813-dme0000006396|0.65;hsa0000200815-dme0000006397|0.79;hsa0000200818-dme0000006398|0.89
ENSG00000111711	FBgn0052576	ENST00000229314	FBtr0100556	hsa0000179832-dme0000048275|0.6;hsa0000179833-dme0000048276|0.68;hsa0000179836-dme0000048277|0.61;hsa0000179838-dme0000048278|0.6;hsa0000179840-dme0000048280|0.67
ENSG00000229183	FBgn0032049	ENST00000378149	FBtr0343427	hsa0000152469-dme0000053766|0.6
ENSG00000229183	FBgn0032049	ENST00000378149	FBtr0079701	hsa0000152469-dme0000053766|0.6
ENSG00000112335	FBgn0038065	ENST00000230085	FBtr0082641	hsa0000097244-dme0000014176|0.61;hsa0000097245-dme0000014177|0.71;hsa0000097247-dme0000014178|0.64
ENSG00000112335	FBgn0038065	ENST00000230085	FBtr0082642	hsa0000097244-dme0000014176|0.61;hsa0000097245-dme0000014177|0.71;hsa0000097247-dme0000014178|0.64
ENSG00000141543	FBgn0037573	ENST00000649764	FBtr0081834	hsa0000235911-dme0000003080|0.64;hsa0000235912-dme0000003081|0.67;hsa0000235916-dme0000003082|0.69;hsa0000235918-dme0000003083|0.77
ENSG00000141543	FBgn0037573	ENST00000647795	FBtr0081834	hsa0000235911-dme0000003080|0.64;hsa0000235912-dme0000003081|0.67;hsa0000235916-dme0000003082|0.69;hsa0000235918-dme0000003083|0.77
ENSG00000167085	FBgn0002031	ENST00000511832	FBtr0081165	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000511832	FBtr0081164	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000511832	FBtr0346428	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000300408	FBtr0081165	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000300408	FBtr0081164	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000300408	FBtr0346428	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000419140	FBtr0081165	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000419140	FBtr0081164	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000419140	FBtr0346428	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000617874	FBtr0081165	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000617874	FBtr0081164	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000617874	FBtr0346428	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
ENSG00000167085	FBgn0002031	ENST00000504124	FBtr0081165	hsa0000235959-dme0000057827|0.65;hsa0000235963-dme0000057828|0.63
