hsa	rno
ENSG00000120992	ENSRNOG00000008320
ENSG00000121039	ENSRNOG00000006681
ENSG00000121207	ENSRNOG00000025608
ENSG00000121316	ENSRNOG00000008933
ENSG00000121351	ENSRNOG00000082704
ENSG00000121361	ENSRNOG00000013463
ENSG00000121390	ENSRNOG00000020782
ENSG00000121410	ENSRNOG00000004692
ENSG00000121481	ENSRNOG00000002454
ENSG00000121542	ENSRNOG00000043069
ENSG00000121578	ENSRNOG00000003114
ENSG00000121634	ENSRNOG00000046703
ENSG00000121644	ENSRNOG00000004524
ENSG00000121653	ENSRNOG00000058478
ENSG00000121690	ENSRNOG00000012262
ENSG00000121691	ENSRNOG00000008364
ENSG00000121764	ENSRNOG00000013838
ENSG00000121769	ENSRNOG00000012879
ENSG00000121774	ENSRNOG00000046794
ENSG00000121775	ENSRNOG00000023746
ENSG00000121853	ENSRNOG00000024119
ENSG00000121864	ENSRNOG00000043053
ENSG00000121879	ENSRNOG00000056371
ENSG00000121895	ENSRNOG00000026518
ENSG00000121897	ENSRNOG00000002759
ENSG00000121900	ENSRNOG00000024259
ENSG00000121905	ENSRNOG00000006979
ENSG00000121964	ENSRNOG00000031038
ENSG00000121966	ENSRNOG00000003866
ENSG00000122012	ENSRNOG00000018094
ENSG00000122035	ENSRNOG00000000956
ENSG00000122042	ENSRNOG00000000921
ENSG00000122085	ENSRNOG00000037376
ENSG00000122121	ENSRNOG00000004009
ENSG00000122188	ENSRNOG00000028250
ENSG00000122194	ENSRNOG00000017223
ENSG00000122203	ENSRNOG00000017133
ENSG00000122254	ENSRNOG00000017659
ENSG00000122304	ENSRNOG00000002539
ENSG00000122375	ENSRNOG00000053893
ENSG00000122390	ENSRNOG00000007280
ENSG00000122406	ENSRNOG00000023529
ENSG00000122420	ENSRNOG00000046468
ENSG00000122477	ENSRNOG00000015117
ENSG00000122481	ENSRNOG00000029893
ENSG00000122490	ENSRNOG00000059215
ENSG00000122543	ENSRNOG00000001031
ENSG00000122547	ENSRNOG00000006931
ENSG00000122550	ENSRNOG00000010453
ENSG00000122574	ENSRNOG00000009571
ENSG00000122584	ENSRNOG00000008939
ENSG00000122585	ENSRNOG00000046449
ENSG00000122641	ENSRNOG00000014320
ENSG00000122642	ENSRNOG00000005478
ENSG00000122644	ENSRNOG00000069300
ENSG00000122696	ENSRNOG00000039278
ENSG00000122705	ENSRNOG00000014635
ENSG00000122735	ENSRNOG00000013734
ENSG00000122783	ENSRNOG00000026958
ENSG00000122877	ENSRNOG00000000640
ENSG00000122952	ENSRNOG00000048682
ENSG00000122958	ENSRNOG00000030683
ENSG00000122966	ENSRNOG00000001143
ENSG00000123106	ENSRNOG00000001847
ENSG00000123136	ENSRNOG00000004373
ENSG00000123143	ENSRNOG00000004131
ENSG00000123159	ENSRNOG00000003864
ENSG00000123178	ENSRNOG00000015095
ENSG00000123297	ENSRNOG00000048843
ENSG00000123358	ENSRNOG00000007607
ENSG00000123360	ENSRNOG00000036828
ENSG00000123384	ENSRNOG00000025053
ENSG00000123405	ENSRNOG00000036837
ENSG00000123415	ENSRNOG00000036842
ENSG00000123416	ENSRNOG00000072536
ENSG00000123560	ENSRNOG00000002419
ENSG00000123562	ENSRNOG00000002389
ENSG00000123595	ENSRNOG00000030443
ENSG00000123643	ENSRNOG00000065424
ENSG00000123689	ENSRNOG00000006019
ENSG00000123700	ENSRNOG00000064933
ENSG00000123737	ENSRNOG00000014674
ENSG00000123810	ENSRNOG00000028753
ENSG00000123815	ENSRNOG00000020848
ENSG00000123836	ENSRNOG00000004162
ENSG00000123901	ENSRNOG00000030318
ENSG00000123999	ENSRNOG00000020097
ENSG00000124006	ENSRNOG00000015346
ENSG00000124067	ENSRNOG00000019651
ENSG00000124089	ENSRNOG00000004451
ENSG00000124134	ENSRNOG00000013681
ENSG00000124140	ENSRNOG00000018111
ENSG00000124145	ENSRNOG00000014297
ENSG00000124164	ENSRNOG00000005331
ENSG00000124172	ENSRNOG00000049912
ENSG00000124193	ENSRNOG00000006380
ENSG00000124198	ENSRNOG00000007485
ENSG00000124212	ENSRNOG00000008245
ENSG00000124249	ENSRNOG00000010816
ENSG00000124253	ENSRNOG00000028616
ENSG00000124275	ENSRNOG00000017826
ENSG00000124279	ENSRNOG00000027422
ENSG00000124299	ENSRNOG00000052945
ENSG00000124356	ENSRNOG00000012227
ENSG00000124357	ENSRNOG00000013911
ENSG00000124449	ENSRNOG00000024257
ENSG00000124466	ENSRNOG00000019999
ENSG00000124493	ENSRNOG00000000487
ENSG00000124523	ENSRNOG00000017866
ENSG00000124532	ENSRNOG00000017545
ENSG00000124535	ENSRNOG00000017040
ENSG00000124562	ENSRNOG00000000493
ENSG00000124587	ENSRNOG00000016655
ENSG00000124614	ENSRNOG00000066637
ENSG00000124641	ENSRNOG00000013852
ENSG00000124678	ENSRNOG00000000499
ENSG00000124702	ENSRNOG00000017495
ENSG00000124713	ENSRNOG00000016349
ENSG00000124733	ENSRNOG00000017144
ENSG00000124767	ENSRNOG00000000541
ENSG00000124783	ENSRNOG00000014165
ENSG00000124785	ENSRNOG00000050767
ENSG00000124787	ENSRNOG00000016226
ENSG00000124788	ENSRNOG00000016998
ENSG00000124795	ENSRNOG00000016152
ENSG00000124882	ENSRNOG00000002771
ENSG00000124935	ENSRNOG00000020294
ENSG00000125037	ENSRNOG00000009934
ENSG00000125124	ENSRNOG00000019020
ENSG00000125166	ENSRNOG00000011782
ENSG00000125245	ENSRNOG00000012628
ENSG00000125246	ENSRNOG00000014075
ENSG00000125255	ENSRNOG00000037753
ENSG00000125304	ENSRNOG00000012751
ENSG00000125319	ENSRNOG00000020908
ENSG00000125375	ENSRNOG00000004893
ENSG00000125384	ENSRNOG00000050968
ENSG00000125388	ENSRNOG00000011847
ENSG00000125398	ENSRNOG00000080699
ENSG00000125409	ENSRNOG00000027212
ENSG00000125445	ENSRNOG00000003797
ENSG00000125447	ENSRNOG00000027057
ENSG00000125450	ENSRNOG00000003673
ENSG00000125457	ENSRNOG00000081690
ENSG00000125492	ENSRNOG00000013209
ENSG00000125534	ENSRNOG00000012722
ENSG00000125618	ENSRNOG00000026203
ENSG00000125629	ENSRNOG00000002478
ENSG00000125633	ENSRNOG00000002514
ENSG00000125650	ENSRNOG00000081220
ENSG00000125651	ENSRNOG00000047134
ENSG00000125691	ENSRNOG00000004107
ENSG00000125740	ENSRNOG00000046667
ENSG00000125744	ENSRNOG00000016603
ENSG00000125775	ENSRNOG00000009528
ENSG00000125780	ENSRNOG00000006753
ENSG00000125810	ENSRNOG00000024799
ENSG00000125812	ENSRNOG00000004735
ENSG00000125815	ENSRNOG00000004989
ENSG00000125818	ENSRNOG00000009640
ENSG00000125831	ENSRNOG00000004808
ENSG00000125835	ENSRNOG00000006961
ENSG00000125848	ENSRNOG00000004874
ENSG00000125851	ENSRNOG00000005438
ENSG00000125861	ENSRNOG00000021241
ENSG00000125868	ENSRNOG00000005924
ENSG00000125869	ENSRNOG00000005457
ENSG00000125885	ENSRNOG00000021272
ENSG00000125912	ENSRNOG00000004793
ENSG00000125952	ENSRNOG00000008049
ENSG00000125966	ENSRNOG00000047028
ENSG00000125971	ENSRNOG00000025715
ENSG00000126010	ENSRNOG00000004124
ENSG00000126067	ENSRNOG00000011463
ENSG00000126214	ENSRNOG00000011572
ENSG00000126217	ENSRNOG00000028426
ENSG00000126243	ENSRNOG00000020839
ENSG00000126254	ENSRNOG00000024278
ENSG00000126262	ENSRNOG00000021021
ENSG00000126264	ENSRNOG00000020849
ENSG00000126351	ENSRNOG00000009066
ENSG00000126391	ENSRNOG00000020881
ENSG00000126457	ENSRNOG00000026109
ENSG00000126458	ENSRNOG00000037247
ENSG00000126461	ENSRNOG00000056946
ENSG00000126467	ENSRNOG00000020443
ENSG00000126524	ENSRNOG00000000888
ENSG00000126562	ENSRNOG00000020441
ENSG00000126581	ENSRNOG00000020513
ENSG00000126583	ENSRNOG00000054371
ENSG00000126653	ENSRNOG00000062400
ENSG00000126698	ENSRNOG00000013255
ENSG00000126756	ENSRNOG00000085857
ENSG00000126767	ENSRNOG00000010171
ENSG00000126775	ENSRNOG00000011873
ENSG00000126803	ENSRNOG00000006472
ENSG00000126895	ENSRNOG00000059862
ENSG00000126945	ENSRNOG00000011661
ENSG00000126947	ENSRNOG00000046862
ENSG00000126950	ENSRNOG00000001506
ENSG00000126953	ENSRNOG00000064119
ENSG00000127184	ENSRNOG00000030237
ENSG00000127252	ENSRNOG00000001711
ENSG00000127314	ENSRNOG00000007048
ENSG00000127328	ENSRNOG00000005362
ENSG00000127362	ENSRNOG00000030413
ENSG00000127364	ENSRNOG00000012195
ENSG00000127377	ENSRNOG00000009226
ENSG00000127412	ENSRNOG00000015394
ENSG00000127418	ENSRNOG00000024207
ENSG00000127419	ENSRNOG00000000044
ENSG00000127423	ENSRNOG00000022030
ENSG00000127472	ENSRNOG00000016838
ENSG00000127483	ENSRNOG00000014445
ENSG00000127526	ENSRNOG00000012287
ENSG00000127528	ENSRNOG00000075360
ENSG00000127585	ENSRNOG00000022248
ENSG00000127780	ENSRNOG00000082964
ENSG00000127824	ENSRNOG00000003597
ENSG00000127884	ENSRNOG00000064647
ENSG00000127920	ENSRNOG00000050469
ENSG00000127948	ENSRNOG00000001442
ENSG00000127954	ENSRNOG00000008602
ENSG00000127955	ENSRNOG00000057096
ENSG00000128040	ENSRNOG00000066503
ENSG00000128045	ENSRNOG00000002097
ENSG00000128050	ENSRNOG00000002101
ENSG00000128059	ENSRNOG00000002128
ENSG00000128165	ENSRNOG00000089041
ENSG00000128203	ENSRNOG00000061004
ENSG00000128245	ENSRNOG00000055471
ENSG00000128266	ENSRNOG00000001313
ENSG00000128268	ENSRNOG00000017434
ENSG00000128271	ENSRNOG00000001302
ENSG00000128272	ENSRNOG00000017801
ENSG00000128274	ENSRNOG00000009736
ENSG00000128283	ENSRNOG00000008517
ENSG00000128285	ENSRNOG00000018895
ENSG00000128309	ENSRNOG00000000185
ENSG00000128408	ENSRNOG00000033502
ENSG00000128422	ENSRNOG00000026371
ENSG00000128519	ENSRNOG00000021799
ENSG00000128564	ENSRNOG00000001416
ENSG00000128567	ENSRNOG00000012495
ENSG00000128581	ENSRNOG00000031346
ENSG00000128585	ENSRNOG00000054514
ENSG00000128590	ENSRNOG00000004006
ENSG00000128591	ENSRNOG00000007281
ENSG00000128594	ENSRNOG00000008098
ENSG00000128607	ENSRNOG00000010267
ENSG00000128609	ENSRNOG00000090026
ENSG00000128641	ENSRNOG00000048152
ENSG00000128655	ENSRNOG00000024457
ENSG00000128683	ENSRNOG00000000007
ENSG00000128694	ENSRNOG00000004001
ENSG00000128708	ENSRNOG00000001524
ENSG00000128709	ENSRNOG00000001580
ENSG00000128739	ENSRNOG00000054391
ENSG00000128872	ENSRNOG00000010447
ENSG00000128891	ENSRNOG00000010472
ENSG00000128917	ENSRNOG00000014011
ENSG00000128918	ENSRNOG00000055049
ENSG00000128928	ENSRNOG00000009421
ENSG00000128944	ENSRNOG00000009334
ENSG00000128951	ENSRNOG00000007221
ENSG00000128965	ENSRNOG00000014387
ENSG00000128989	ENSRNOG00000023086
ENSG00000129083	ENSRNOG00000057623
ENSG00000129084	ENSRNOG00000011745
ENSG00000129151	ENSRNOG00000059519
ENSG00000129159	ENSRNOG00000055401
ENSG00000129167	ENSRNOG00000011488
ENSG00000129197	ENSRNOG00000006913
ENSG00000129221	ENSRNOG00000007889
ENSG00000129474	ENSRNOG00000012791
ENSG00000129538	ENSRNOG00000069584
ENSG00000129562	ENSRNOG00000009090
ENSG00000129596	ENSRNOG00000000158
ENSG00000129625	ENSRNOG00000020167
ENSG00000129673	ENSRNOG00000011182
ENSG00000129682	ENSRNOG00000042753
ENSG00000129696	ENSRNOG00000023494
ENSG00000129749	ENSRNOG00000020293
ENSG00000129932	ENSRNOG00000004259
ENSG00000129946	ENSRNOG00000008030
ENSG00000129968	ENSRNOG00000033694
ENSG00000129990	ENSRNOG00000018217
ENSG00000129991	ENSRNOG00000018250
ENSG00000130037	ENSRNOG00000072038
ENSG00000130159	ENSRNOG00000014128
ENSG00000130176	ENSRNOG00000027736
ENSG00000130193	ENSRNOG00000005929
ENSG00000130222	ENSRNOG00000013090
ENSG00000130234	ENSRNOG00000031665
ENSG00000130294	ENSRNOG00000023993
ENSG00000130299	ENSRNOG00000023403
ENSG00000130300	ENSRNOG00000017676
ENSG00000130303	ENSRNOG00000059900
ENSG00000130307	ENSRNOG00000023485
ENSG00000130348	ENSRNOG00000026049
ENSG00000130368	ENSRNOG00000014971
ENSG00000130377	ENSRNOG00000045947
ENSG00000130396	ENSRNOG00000023753
ENSG00000130414	ENSRNOG00000016470
ENSG00000130427	ENSRNOG00000001412
ENSG00000130429	ENSRNOG00000000991
ENSG00000130433	ENSRNOG00000063051
ENSG00000130517	ENSRNOG00000019657
ENSG00000130522	ENSRNOG00000019568
ENSG00000130540	ENSRNOG00000046975
ENSG00000130558	ENSRNOG00000009862
ENSG00000130559	ENSRNOG00000017883
ENSG00000130560	ENSRNOG00000017983
ENSG00000130643	ENSRNOG00000018337
ENSG00000130675	ENSRNOG00000046959
ENSG00000130707	ENSRNOG00000008837
ENSG00000130714	ENSRNOG00000010477
ENSG00000130726	ENSRNOG00000027487
ENSG00000130731	ENSRNOG00000021615
ENSG00000130733	ENSRNOG00000022043
ENSG00000130741	ENSRNOG00000060793
ENSG00000130758	ENSRNOG00000023521
ENSG00000130779	ENSRNOG00000001247
ENSG00000130811	ENSRNOG00000020619
ENSG00000130822	ENSRNOG00000058317
ENSG00000130827	ENSRNOG00000060464
ENSG00000130956	ENSRNOG00000019027
ENSG00000130957	ENSRNOG00000017637
ENSG00000130988	ENSRNOG00000007949
ENSG00000131016	ENSRNOG00000019549
ENSG00000131044	ENSRNOG00000008596
ENSG00000131050	ENSRNOG00000013540
ENSG00000131067	ENSRNOG00000018441
ENSG00000131095	ENSRNOG00000002919
ENSG00000131143	ENSRNOG00000017817
ENSG00000131148	ENSRNOG00000017654
ENSG00000131174	ENSRNOG00000054689
ENSG00000131183	ENSRNOG00000015262
ENSG00000131188	ENSRNOG00000021447
ENSG00000131236	ENSRNOG00000013492
ENSG00000131238	ENSRNOG00000012616
ENSG00000131351	ENSRNOG00000052038
ENSG00000131368	ENSRNOG00000010912
ENSG00000131373	ENSRNOG00000019630
ENSG00000131389	ENSRNOG00000009019
ENSG00000131408	ENSRNOG00000019812
ENSG00000131409	ENSRNOG00000019418
ENSG00000131446	ENSRNOG00000068826
ENSG00000131459	ENSRNOG00000002810
ENSG00000131462	ENSRNOG00000020213
ENSG00000131469	ENSRNOG00000020674
ENSG00000131482	ENSRNOG00000053448
ENSG00000131507	ENSRNOG00000013562
ENSG00000131508	ENSRNOG00000069286
ENSG00000131634	ENSRNOG00000016494
ENSG00000131652	ENSRNOG00000003497
ENSG00000131669	ENSRNOG00000016587
ENSG00000131711	ENSRNOG00000017428
ENSG00000131746	ENSRNOG00000027350
ENSG00000131771	ENSRNOG00000028404
ENSG00000131788	ENSRNOG00000021218
ENSG00000131808	ENSRNOG00000004898
ENSG00000131844	ENSRNOG00000017752
ENSG00000131910	ENSRNOG00000007229
ENSG00000131979	ENSRNOG00000011039
ENSG00000131981	ENSRNOG00000010645
ENSG00000132128	ENSRNOG00000013642
ENSG00000132155	ENSRNOG00000010153
ENSG00000132164	ENSRNOG00000005697
ENSG00000132170	ENSRNOG00000008839
ENSG00000132182	ENSRNOG00000005390
ENSG00000132185	ENSRNOG00000003136
ENSG00000132254	ENSRNOG00000018440
ENSG00000132275	ENSRNOG00000018766
ENSG00000132286	ENSRNOG00000050846
ENSG00000132326	ENSRNOG00000020254
ENSG00000132330	ENSRNOG00000020083
ENSG00000132334	ENSRNOG00000015717
ENSG00000132341	ENSRNOG00000000938
ENSG00000132356	ENSRNOG00000012799
ENSG00000132388	ENSRNOG00000010041
ENSG00000132423	ENSRNOG00000009974
ENSG00000132436	ENSRNOG00000004440
ENSG00000132467	ENSRNOG00000003599
ENSG00000132475	ENSRNOG00000006532
ENSG00000132517	ENSRNOG00000032561
ENSG00000132518	ENSRNOG00000007931
ENSG00000132600	ENSRNOG00000000258
ENSG00000132603	ENSRNOG00000020391
ENSG00000132639	ENSRNOG00000006037
ENSG00000132646	ENSRNOG00000021264
ENSG00000132671	ENSRNOG00000004641
ENSG00000132677	ENSRNOG00000019412
ENSG00000132716	ENSRNOG00000006785
ENSG00000132744	ENSRNOG00000017901
ENSG00000132749	ENSRNOG00000014671
ENSG00000132768	ENSRNOG00000019655
ENSG00000132780	ENSRNOG00000016454
ENSG00000132792	ENSRNOG00000012021
ENSG00000132823	ENSRNOG00000008297
ENSG00000132849	ENSRNOG00000007551
ENSG00000132872	ENSRNOG00000017333
ENSG00000132911	ENSRNOG00000014081
ENSG00000132912	ENSRNOG00000019298
ENSG00000132965	ENSRNOG00000000907
ENSG00000132975	ENSRNOG00000039832
ENSG00000133019	ENSRNOG00000049410
ENSG00000133027	ENSRNOG00000054423
ENSG00000133048	ENSRNOG00000053272
ENSG00000133101	ENSRNOG00000014052
ENSG00000133106	ENSRNOG00000009471
ENSG00000133112	ENSRNOG00000001049
ENSG00000133114	ENSRNOG00000001037
ENSG00000133116	ENSRNOG00000001092
ENSG00000133134	ENSRNOG00000032729
ENSG00000133247	ENSRNOG00000017508
ENSG00000133265	ENSRNOG00000017795
ENSG00000133275	ENSRNOG00000018529
ENSG00000133313	ENSRNOG00000015591
ENSG00000133318	ENSRNOG00000021202
ENSG00000133466	ENSRNOG00000007300
ENSG00000133561	ENSRNOG00000033338
ENSG00000133639	ENSRNOG00000004284
ENSG00000133661	ENSRNOG00000056001
ENSG00000133703	ENSRNOG00000081425
ENSG00000133742	ENSRNOG00000010698
ENSG00000133816	ENSRNOG00000016210
ENSG00000133835	ENSRNOG00000015840
ENSG00000133878	ENSRNOG00000011518
ENSG00000133895	ENSRNOG00000021054
ENSG00000134001	ENSRNOG00000009432
ENSG00000134049	ENSRNOG00000043171
ENSG00000134057	ENSRNOG00000058539
ENSG00000134070	ENSRNOG00000021817
ENSG00000134086	ENSRNOG00000010258
ENSG00000134108	ENSRNOG00000055860
ENSG00000134115	ENSRNOG00000032517
ENSG00000134146	ENSRNOG00000037356
ENSG00000134160	ENSRNOG00000015829
ENSG00000134193	ENSRNOG00000019046
ENSG00000134198	ENSRNOG00000082472
ENSG00000134200	ENSRNOG00000016793
ENSG00000134202	ENSRNOG00000049743
ENSG00000134207	ENSRNOG00000019163
ENSG00000134222	ENSRNOG00000020013
ENSG00000134240	ENSRNOG00000019120
ENSG00000134255	ENSRNOG00000017723
ENSG00000134258	ENSRNOG00000015279
ENSG00000134259	ENSRNOG00000016571
ENSG00000134287	ENSRNOG00000054775
ENSG00000134291	ENSRNOG00000053269
ENSG00000134294	ENSRNOG00000006305
ENSG00000134308	ENSRNOG00000051650
ENSG00000134330	ENSRNOG00000060853
ENSG00000134363	ENSRNOG00000011631
ENSG00000134375	ENSRNOG00000007040
ENSG00000134419	ENSRNOG00000018320
ENSG00000134438	ENSRNOG00000016944
ENSG00000134443	ENSRNOG00000016999
ENSG00000134460	ENSRNOG00000047647
ENSG00000134461	ENSRNOG00000028168
ENSG00000134480	ENSRNOG00000031656
ENSG00000134531	ENSRNOG00000008676
ENSG00000134532	ENSRNOG00000027869
ENSG00000134539	ENSRNOG00000060246
ENSG00000134548	ENSRNOG00000053700
ENSG00000134569	ENSRNOG00000015285
ENSG00000134597	ENSRNOG00000007371
ENSG00000134640	ENSRNOG00000008972
ENSG00000134690	ENSRNOG00000031431
ENSG00000134758	ENSRNOG00000015645
ENSG00000134759	ENSRNOG00000015301
ENSG00000134779	ENSRNOG00000054118
ENSG00000134780	ENSRNOG00000027264
ENSG00000134809	ENSRNOG00000007883
ENSG00000134817	ENSRNOG00000009227
ENSG00000134824	ENSRNOG00000020440
ENSG00000134830	ENSRNOG00000049028
ENSG00000134851	ENSRNOG00000002199
ENSG00000134864	ENSRNOG00000027040
ENSG00000134884	ENSRNOG00000024142
ENSG00000134954	ENSRNOG00000008941
ENSG00000134970	ENSRNOG00000042070
ENSG00000134986	ENSRNOG00000068914
ENSG00000134996	ENSRNOG00000012156
ENSG00000135040	ENSRNOG00000018417
ENSG00000135045	ENSRNOG00000025644
ENSG00000135047	ENSRNOG00000018566
ENSG00000135070	ENSRNOG00000018343
ENSG00000135077	ENSRNOG00000031443
ENSG00000135090	ENSRNOG00000001138
ENSG00000135093	ENSRNOG00000028556
ENSG00000135094	ENSRNOG00000001388
ENSG00000135097	ENSRNOG00000001156
ENSG00000135100	ENSRNOG00000001183
ENSG00000135111	ENSRNOG00000008706
ENSG00000135114	ENSRNOG00000001187
ENSG00000135116	ENSRNOG00000079458
ENSG00000135124	ENSRNOG00000001300
ENSG00000135164	ENSRNOG00000005908
ENSG00000135205	ENSRNOG00000012932
ENSG00000135241	ENSRNOG00000039091
ENSG00000135269	ENSRNOG00000051952
ENSG00000135312	ENSRNOG00000013042
ENSG00000135315	ENSRNOG00000010608
ENSG00000135316	ENSRNOG00000000204
ENSG00000135333	ENSRNOG00000007030
ENSG00000135334	ENSRNOG00000008288
ENSG00000135338	ENSRNOG00000009580
ENSG00000135341	ENSRNOG00000005724
ENSG00000135346	ENSRNOG00000009269
ENSG00000135387	ENSRNOG00000009152
ENSG00000135390	ENSRNOG00000015320
ENSG00000135392	ENSRNOG00000006844
ENSG00000135404	ENSRNOG00000007650
ENSG00000135407	ENSRNOG00000050419
ENSG00000135409	ENSRNOG00000014850
ENSG00000135414	ENSRNOG00000007610
ENSG00000135439	ENSRNOG00000025584
ENSG00000135441	ENSRNOG00000007784
ENSG00000135447	ENSRNOG00000036827
ENSG00000135454	ENSRNOG00000004839
ENSG00000135472	ENSRNOG00000045554
ENSG00000135503	ENSRNOG00000006934
ENSG00000135506	ENSRNOG00000025570
ENSG00000135519	ENSRNOG00000057315
ENSG00000135521	ENSRNOG00000015217
ENSG00000135535	ENSRNOG00000000304
ENSG00000135569	ENSRNOG00000039869
ENSG00000135577	ENSRNOG00000012103
ENSG00000135587	ENSRNOG00000000306
ENSG00000135596	ENSRNOG00000000307
ENSG00000135622	ENSRNOG00000006784
ENSG00000135643	ENSRNOG00000054458
ENSG00000135686	ENSRNOG00000016422
ENSG00000135720	ENSRNOG00000025791
ENSG00000135740	ENSRNOG00000028844
ENSG00000135750	ENSRNOG00000019937
ENSG00000135773	ENSRNOG00000018480
ENSG00000135823	ENSRNOG00000003402
ENSG00000135824	ENSRNOG00000002369
ENSG00000135838	ENSRNOG00000002775
ENSG00000135842	ENSRNOG00000002403
ENSG00000135845	ENSRNOG00000026497
ENSG00000135899	ENSRNOG00000033747
ENSG00000135902	ENSRNOG00000019527
ENSG00000135916	ENSRNOG00000017359
ENSG00000135974	ENSRNOG00000016447
ENSG00000136044	ENSRNOG00000008174
ENSG00000136099	ENSRNOG00000013101
ENSG00000136122	ENSRNOG00000024798
ENSG00000136147	ENSRNOG00000053891
ENSG00000136156	ENSRNOG00000016271
ENSG00000136160	ENSRNOG00000010997
ENSG00000136161	ENSRNOG00000015054
ENSG00000136193	ENSRNOG00000009636
ENSG00000136197	ENSRNOG00000015523
ENSG00000136235	ENSRNOG00000008816
ENSG00000136238	ENSRNOG00000001068
ENSG00000136244	ENSRNOG00000010278
ENSG00000136261	ENSRNOG00000005096
ENSG00000136270	ENSRNOG00000052477
ENSG00000136279	ENSRNOG00000012378
ENSG00000136319	ENSRNOG00000008850
ENSG00000136378	ENSRNOG00000028036
ENSG00000136379	ENSRNOG00000012683
ENSG00000136381	ENSRNOG00000013271
ENSG00000136425	ENSRNOG00000079672
ENSG00000136448	ENSRNOG00000002989
ENSG00000136463	ENSRNOG00000008405
ENSG00000136504	ENSRNOG00000022664
ENSG00000136527	ENSRNOG00000001783
ENSG00000136536	ENSRNOG00000006241
ENSG00000136541	ENSRNOG00000021472
ENSG00000136542	ENSRNOG00000004645
ENSG00000136546	ENSRNOG00000029342
ENSG00000136630	ENSRNOG00000002309
ENSG00000136631	ENSRNOG00000021173
ENSG00000136634	ENSRNOG00000004647
ENSG00000136717	ENSRNOG00000012852
ENSG00000136718	ENSRNOG00000013285
ENSG00000136731	ENSRNOG00000014901
ENSG00000136732	ENSRNOG00000029939
ENSG00000136750	ENSRNOG00000017803
ENSG00000136754	ENSRNOG00000031325
ENSG00000136802	ENSRNOG00000025296
ENSG00000136811	ENSRNOG00000014584
ENSG00000136827	ENSRNOG00000006894
ENSG00000136830	ENSRNOG00000015845
ENSG00000136854	ENSRNOG00000015420
ENSG00000136856	ENSRNOG00000022274
ENSG00000136861	ENSRNOG00000005788
ENSG00000136874	ENSRNOG00000005801
ENSG00000136881	ENSRNOG00000007395
ENSG00000136908	ENSRNOG00000084654
ENSG00000136931	ENSRNOG00000012682
ENSG00000136932	ENSRNOG00000009492
ENSG00000136937	ENSRNOG00000023605
ENSG00000136938	ENSRNOG00000009266
ENSG00000136940	ENSRNOG00000008484
ENSG00000136943	ENSRNOG00000018566
ENSG00000136950	ENSRNOG00000067388
ENSG00000136960	ENSRNOG00000004089
ENSG00000136997	ENSRNOG00000004500
ENSG00000137033	ENSRNOG00000016456
ENSG00000137055	ENSRNOG00000007753
ENSG00000137070	ENSRNOG00000015068
ENSG00000137074	ENSRNOG00000006582
ENSG00000137078	ENSRNOG00000021546
ENSG00000137154	ENSRNOG00000049025
ENSG00000137171	ENSRNOG00000018168
ENSG00000137193	ENSRNOG00000000529
ENSG00000137200	ENSRNOG00000000532
ENSG00000137204	ENSRNOG00000018420
ENSG00000137207	ENSRNOG00000018998
ENSG00000137252	ENSRNOG00000011251
ENSG00000137261	ENSRNOG00000018141
ENSG00000137266	ENSRNOG00000017210
ENSG00000137270	ENSRNOG00000007932
ENSG00000137309	ENSRNOG00000000488
ENSG00000137337	ENSRNOG00000032813
ENSG00000137404	ENSRNOG00000071251
ENSG00000137473	ENSRNOG00000012342
ENSG00000137500	ENSRNOG00000009462
ENSG00000137563	ENSRNOG00000007351
ENSG00000137574	ENSRNOG00000008156
ENSG00000137575	ENSRNOG00000009683
ENSG00000137634	ENSRNOG00000070472
ENSG00000137642	ENSRNOG00000064634
ENSG00000137673	ENSRNOG00000010507
ENSG00000137692	ENSRNOG00000008390
ENSG00000137709	ENSRNOG00000009118
ENSG00000137727	ENSRNOG00000025624
ENSG00000137731	ENSRNOG00000016469
ENSG00000137764	ENSRNOG00000007926
ENSG00000137818	ENSRNOG00000011947
ENSG00000137824	ENSRNOG00000011690
ENSG00000137825	ENSRNOG00000005284
ENSG00000137841	ENSRNOG00000058337
ENSG00000137845	ENSRNOG00000054257
ENSG00000137875	ENSRNOG00000009308
ENSG00000137936	ENSRNOG00000013737
ENSG00000137942	ENSRNOG00000013798
ENSG00000137947	ENSRNOG00000011135
ENSG00000137960	ENSRNOG00000042152
ENSG00000137962	ENSRNOG00000012563
ENSG00000138029	ENSRNOG00000010800
ENSG00000138030	ENSRNOG00000008047
ENSG00000138032	ENSRNOG00000030667
ENSG00000138036	ENSRNOG00000005151
ENSG00000138039	ENSRNOG00000016712
ENSG00000138061	ENSRNOG00000040287
ENSG00000138069	ENSRNOG00000004992
ENSG00000138074	ENSRNOG00000057628
ENSG00000138075	ENSRNOG00000005250
ENSG00000138078	ENSRNOG00000007326
ENSG00000138079	ENSRNOG00000007006
ENSG00000138100	ENSRNOG00000006146
ENSG00000138135	ENSRNOG00000019141
ENSG00000138136	ENSRNOG00000025520
ENSG00000138152	ENSRNOG00000036675
ENSG00000138172	ENSRNOG00000020325
ENSG00000138175	ENSRNOG00000019973
ENSG00000138180	ENSRNOG00000016377
ENSG00000138207	ENSRNOG00000015518
ENSG00000138286	ENSRNOG00000006554
